Stockname,Date,Open,High,Low,Close,Adj Close,Volume,Returns
DAX,23/01/2019,11043.63965,11135.75,11007.20996,11071.54004,11071.54004,87752900,-0.279003906
DAX,24/01/2019,11045.63965,11149.32031,11032.53027,11130.17969,11130.17969,110548100,-0.845400391
DAX,25/01/2019,11234.0498,11321.62012,11218.34961,11281.79004,11281.79004,99999800,-0.477402344
DAX,28/01/2019,11233.16016,11275.20996,11196.41992,11210.30957,11210.30957,73121100,0.228505859
DAX,29/01/2019,11191.51953,11276.28027,11159.16992,11218.83008,11218.83008,75129000,-0.273105469
DAX,30/01/2019,11210.67969,11215.20996,11132.37988,11181.66016,11181.66016,73630500,0.290195313
DAX,31/01/2019,11257.91992,11311.37012,11051.11035,11173.09961,11173.09961,111945200,0.848203125
DAX,01/02/2019,11198.45996,11218.50977,11116.08008,11180.66016,11180.66016,101700800,0.177998047
DAX,04/02/2019,11180.41992,11209.30957,11100.33984,11176.58008,11176.58008,74165400,0.038398438
DAX,05/02/2019,11178.75,11371.74023,11177.7002,11367.98047,11367.98047,89418800,-1.892304688
DAX,06/02/2019,11337.54004,11347.94043,11297.41992,11324.71973,11324.71973,75894800,0.128203125
DAX,07/02/2019,11262.96973,11286.45996,11022.01953,11022.01953,11022.01953,108021800,2.409501953
DAX,08/02/2019,10991.79004,11045.41016,10863.55957,10906.78027,10906.78027,102300800,0.850097656
DAX,11/02/2019,10955.83008,11041.9502,10944.58008,11014.58984,11014.58984,69553100,-0.587597656
DAX,12/02/2019,11123.42969,11164.37988,11116.86035,11126.08008,11126.08008,74843600,-0.026503906
DAX,13/02/2019,11174.84961,11217.2998,11125.58984,11167.21973,11167.21973,69772400,0.076298828
DAX,14/02/2019,11257.7998,11260.5498,11077.78027,11089.79004,11089.79004,83384200,1.680097656
DAX,15/02/2019,11044.7998,11323.0498,11018.9502,11299.7998,11299.7998,105640900,-2.55
DAX,18/02/2019,11287.74023,11318.19043,11256.26953,11299.2002,11299.2002,55484300,-0.114599609
DAX,19/02/2019,11280.73047,11371.44043,11244.51953,11309.20996,11309.20996,67147500,-0.284794922
DAX,20/02/2019,11338.74023,11437.46973,11318.74023,11401.96973,11401.96973,71844800,-0.632294922
DAX,21/02/2019,11448.65039,11454.44043,11392.26953,11423.28027,11423.28027,77779400,0.253701172
DAX,22/02/2019,11422.62012,11504.70996,11420.74023,11457.7002,11457.7002,66893800,-0.350800781
DAX,25/02/2019,11517.75977,11544.30957,11480.49023,11505.38965,11505.38965,69949900,0.123701172
DAX,26/02/2019,11446.29004,11556.87012,11441.87012,11540.79004,11540.79004,74034400,-0.945
DAX,27/02/2019,11493.80957,11521.21973,11442.96973,11487.33008,11487.33008,84265200,0.064794922
DAX,28/02/2019,11430.7998,11524.99023,11416.08008,11515.63965,11515.63965,84129900,-0.848398438
DAX,01/03/2019,11584.24023,11676.86035,11583.08008,11601.67969,11601.67969,72715100,-0.174394531
DAX,04/03/2019,11646.20996,11650.44043,11591.74023,11592.66016,11592.66016,58412600,0.535498047
DAX,05/03/2019,11570.96973,11627.78027,11551.4502,11620.74023,11620.74023,63643000,-0.497705078
DAX,06/03/2019,11593.20996,11652.76953,11565.21973,11587.62988,11587.62988,65204400,0.055800781
DAX,07/03/2019,11546.41992,11612.9502,11452.86035,11517.7998,11517.7998,99533100,0.286201172
DAX,08/03/2019,11429.76953,11475.5498,11405.20996,11457.83984,11457.83984,81946100,-0.280703125
DAX,11/03/2019,11497.98047,11550.58984,11462.90039,11543.48047,11543.48047,71575600,-0.455
DAX,12/03/2019,11612.45996,11618.73047,11499.46973,11524.16992,11524.16992,87365300,0.882900391
DAX,13/03/2019,11499.32031,11586.90039,11486.74023,11572.41016,11572.41016,78369100,-0.730898438
DAX,14/03/2019,11573.41992,11635.75977,11541.09961,11587.46973,11587.46973,87594200,-0.140498047
DAX,15/03/2019,11608.66992,11725.66016,11575.33008,11685.69043,11685.69043,187987500,-0.770205078
DAX,18/03/2019,11685.54004,11712.36035,11635.87988,11657.05957,11657.05957,91113700,0.284804688
DAX,19/03/2019,11672.75977,11823.29004,11652.01953,11788.41016,11788.41016,81542500,-1.156503906
DAX,20/03/2019,11704.44043,11721.41016,11596.2002,11603.88965,11603.88965,100826500,1.005507813
DAX,21/03/2019,11566.87012,11582.54004,11467.79004,11549.95996,11549.95996,91619300,0.169101563
DAX,22/03/2019,11578.38965,11623.96973,11356.49023,11364.16992,11364.16992,112187500,2.142197266
DAX,25/03/2019,11323.2002,11392,11312.54004,11346.65039,11346.65039,75056300,-0.234501953
DAX,26/03/2019,11374.17969,11447.12988,11299.7998,11419.48047,11419.48047,79984300,-0.453007813
DAX,27/03/2019,11439.01953,11502.34961,11368.12988,11419.04004,11419.04004,102107000,0.199794922
DAX,28/03/2019,11422.16016,11494.15039,11414.66016,11428.16016,11428.16016,89405300,-0.06
DAX,29/03/2019,11492.08984,11549.41992,11442.12012,11526.04004,11526.04004,89325500,-0.339501953
DAX,01/04/2019,11617.17969,11706.63965,11612.7002,11681.99023,11681.99023,96979200,-0.648105469
DAX,02/04/2019,11703.24023,11777.65039,11659.15039,11754.79004,11754.79004,77384300,-0.515498047
DAX,03/04/2019,11855.40039,11961.36035,11854.20996,11954.40039,11954.40039,93396300,-0.99
DAX,04/04/2019,11924.61035,12029.25977,11916.57031,11988.00977,11988.00977,77816900,-0.633994141
DAX,05/04/2019,11993.21973,12024.23047,11967.7002,12009.75,12009.75,72712300,-0.165302734
DAX,08/04/2019,11979.73047,11989.58984,11948.25977,11963.40039,11963.40039,63676500,0.163300781
DAX,09/04/2019,11927.00977,11988.53027,11850.57031,11850.57031,11850.57031,65890100,0.764394531
DAX,10/04/2019,11864.45996,11937.11035,11863.7998,11905.91016,11905.91016,68624100,-0.414501953
DAX,11/04/2019,11914.50977,11963.42969,11846.59961,11935.2002,11935.2002,78550400,-0.206904297
DAX,12/04/2019,11912.58008,12031.15039,11889.99023,11999.92969,11999.92969,92887200,-0.873496094
DAX,15/04/2019,12011.11035,12029.98047,11983.33008,12020.28027,12020.28027,65121600,-0.091699219
DAX,16/04/2019,12026.74023,12116.25,12025.66016,12101.32031,12101.32031,83377900,-0.745800781
DAX,17/04/2019,12100.44043,12195,12086.88965,12153.07031,12153.07031,102282300,-0.526298828
DAX,18/04/2019,12138.13965,12243.62988,12100,12222.38965,12222.38965,108852300,-0.8425
DAX,23/04/2019,12224.32031,12251.80957,12182.98047,12235.50977,12235.50977,77350700,-0.111894531
DAX,24/04/2019,12232.99023,12349.83008,12223.98047,12313.16016,12313.16016,106440300,-0.801699219
DAX,25/04/2019,12304.53027,12321.79004,12236.13965,12282.59961,12282.59961,96274900,0.219306641
DAX,26/04/2019,12284.45996,12323.63965,12259.75977,12315.17969,12315.17969,90044700,-0.307197266
DAX,29/04/2019,12308.98047,12376.05957,12266.33984,12328.01953,12328.01953,70678500,-0.190390625
DAX,30/04/2019,12313.96973,12345.30957,12281.71973,12344.08008,12344.08008,82443700,-0.301103516
DAX,02/05/2019,12349.09961,12402.87012,12303.95996,12345.41992,12345.41992,96355900,0.036796875
DAX,03/05/2019,12345.32031,12435.66992,12344.23047,12412.75,12412.75,79121200,-0.674296875
DAX,06/05/2019,12171.90039,12298.66016,12135.41992,12286.87988,12286.87988,88426500,-1.149794922
DAX,07/05/2019,12298.70996,12319.0498,12056.7998,12092.74023,12092.74023,109809200,2.059697266
DAX,08/05/2019,12110.87012,12208.48047,12063.74023,12179.92969,12179.92969,101037000,-0.690595703
DAX,09/05/2019,12098.01953,12125.95996,11957.30957,11973.91992,11973.91992,109425400,1.240996094
DAX,10/05/2019,12105.28027,12140.61035,12009.75,12059.83008,12059.83008,142098700,0.454501953
DAX,13/05/2019,12044.09961,12052.92969,11844.46973,11876.65039,11876.65039,110572100,1.674492188
DAX,14/05/2019,11908.76953,11991.83008,11897.92969,11991.62012,11991.62012,106200000,-0.828505859
DAX,15/05/2019,12018.4502,12099.57031,11862.20996,12099.57031,12099.57031,125835700,-0.811201172
DAX,16/05/2019,12077.36035,12310.37012,12030.2998,12310.37012,12310.37012,109001200,-2.330097656
DAX,17/05/2019,12252.67969,12270.88965,12150.33008,12238.94043,12238.94043,104474100,0.137392578
DAX,20/05/2019,12226.84961,12246.5,11993.91016,12041.29004,12041.29004,105412700,1.855595703
DAX,21/05/2019,12111.7998,12178.25,12066.90039,12143.46973,12143.46973,90829900,-0.316699219
DAX,22/05/2019,12141.45996,12211.03027,12055.5,12168.74023,12168.74023,87115400,-0.272802734
DAX,23/05/2019,12064.29004,12082.75,11926.33984,11952.41016,11952.41016,118104500,1.118798828
DAX,24/05/2019,12027.30957,12082.0498,11990.79004,12011.04004,12011.04004,82359600,0.162695313
DAX,27/05/2019,12077.87988,12124.5498,12050.49023,12071.17969,12071.17969,43767900,0.067001953
DAX,28/05/2019,12100.38965,12113.30957,11992.41016,12027.0498,12027.0498,121297400,0.733398438
DAX,29/05/2019,11906.01953,11927.63965,11828.75,11837.80957,11837.80957,90848600,0.682099609
DAX,30/05/2019,11885.07031,11924.66016,11858.29004,11902.08008,11902.08008,47889500,-0.170097656
DAX,31/05/2019,11742.20996,11755.12012,11662.07031,11726.83984,11726.83984,98490800,0.153701172
DAX,03/06/2019,11661.12012,11793.62988,11620.63965,11792.80957,11792.80957,104353700,-1.316894531
DAX,04/06/2019,11716.5498,11987.88965,11713.87012,11971.16992,11971.16992,107666100,-2.546201172
DAX,05/06/2019,11981.17969,12057.73047,11928.87012,11980.80957,11980.80957,81806600,0.003701172
DAX,06/06/2019,11987.91992,12076.9502,11899.82031,11953.13965,11953.13965,89561100,0.347802734
DAX,07/06/2019,12003.91992,12096.61035,11987.16992,12045.37988,12045.37988,80549900,-0.414599609
DAX,11/06/2019,12133.59961,12227.40039,12117.33984,12155.80957,12155.80957,95140700,-0.222099609
DAX,12/06/2019,12093.98047,12132.28027,12068.11035,12115.67969,12115.67969,69957400,-0.216992188
DAX,13/06/2019,12095.20996,12201.78027,12079.59961,12169.0498,12169.0498,69172100,-0.738398438
DAX,14/06/2019,12124.36035,12136.65039,12049.75977,12096.40039,12096.40039,70037500,0.279599609
DAX,17/06/2019,12112.46973,12124.67969,12059.91992,12085.82031,12085.82031,84991300,0.266494141
DAX,18/06/2019,12069.37012,12358,11987.5498,12331.75,12331.75,153990400,-2.623798828
DAX,19/06/2019,12321.42969,12346.7002,12291.19043,12308.53027,12308.53027,104190600,0.128994141
DAX,20/06/2019,12409.58008,12438.37012,12355.38965,12355.38965,12355.38965,95166000,0.541904297
DAX,21/06/2019,12351.98047,12425.2002,12316.41016,12339.91992,12339.91992,210689700,0.120605469
DAX,24/06/2019,12308.11035,12341.55957,12250.70996,12274.57031,12274.57031,89756300,0.335400391
DAX,25/06/2019,12226.87988,12284.57031,12213.41016,12228.44043,12228.44043,73907200,-0.015605469
DAX,26/06/2019,12210.51953,12315.83984,12189.49023,12245.32031,12245.32031,87524700,-0.348007813
DAX,27/06/2019,12308.25977,12334.57031,12209.33984,12271.03027,12271.03027,85035600,0.372294922
DAX,28/06/2019,12302.76953,12408.21973,12297.62988,12398.7998,12398.7998,99449300,-0.960302734
DAX,01/07/2019,12616.33984,12619.67969,12519.2998,12521.37988,12521.37988,93740000,0.949599609
DAX,02/07/2019,12546.92969,12548.21973,12484.25977,12526.71973,12526.71973,68934500,0.202099609
DAX,03/07/2019,12548.2998,12631.80957,12545.79004,12616.24023,12616.24023,70392700,-0.679404297
DAX,04/07/2019,12644.34961,12656.0498,12616.29004,12629.90039,12629.90039,54651300,0.144492188
DAX,05/07/2019,12632.12012,12632.12012,12522.11035,12568.53027,12568.53027,79900200,0.635898438
DAX,08/07/2019,12541.17969,12587.44043,12507.71973,12543.50977,12543.50977,91084400,-0.023300781
DAX,09/07/2019,12436.96973,12477.58008,12364.16016,12436.5498,12436.5498,105796900,0.004199219
DAX,10/07/2019,12412.99023,12448.80957,12356.7998,12373.41016,12373.41016,80443400,0.395800781
DAX,11/07/2019,12401.01953,12417.92969,12307.33984,12332.12012,12332.12012,78192200,0.688994141
DAX,12/07/2019,12318.5,12354.87012,12304.98047,12323.32031,12323.32031,78381800,-0.048203125
DAX,15/07/2019,12346.58984,12434.13965,12301.08008,12387.33984,12387.33984,70764100,-0.4075
DAX,16/07/2019,12392.19043,12465.19043,12366.96973,12430.96973,12430.96973,75136100,-0.387792969
DAX,17/07/2019,12429.87012,12453.33008,12324.33008,12341.03027,12341.03027,72857800,0.888398438
DAX,18/07/2019,12194.33008,12296.2998,12172.58984,12227.84961,12227.84961,73275500,-0.335195313
DAX,19/07/2019,12302.63965,12340.11035,12211.66992,12260.07031,12260.07031,77803200,0.425693359
DAX,22/07/2019,12243.58008,12346.01953,12236.7002,12289.40039,12289.40039,58508700,-0.458203125
DAX,23/07/2019,12384.66016,12531.16016,12369.19043,12490.74023,12490.74023,94402100,-1.060800781
DAX,24/07/2019,12510.51953,12550.33984,12476.5498,12522.88965,12522.88965,93206200,-0.123701172
DAX,25/07/2019,12576.01953,12599.92969,12299.09961,12362.09961,12362.09961,115937000,2.139199219
DAX,26/07/2019,12363.86035,12428.0498,12356.15039,12419.90039,12419.90039,71108800,-0.560400391
DAX,29/07/2019,12398.29004,12473.96973,12387.58008,12417.46973,12417.46973,64309600,-0.191796875
DAX,30/07/2019,12398.24023,12404.50977,12115.28027,12147.24023,12147.24023,114710200,2.51
DAX,31/07/2019,12149.08984,12226.49023,12139.03027,12189.04004,12189.04004,91199000,-0.399501953
DAX,01/08/2019,12134.70996,12254.03027,12129.33008,12253.15039,12253.15039,87758900,-1.184404297
DAX,02/08/2019,12033.67969,12034.91016,11836.75,11872.44043,11872.44043,138678400,1.612392578
DAX,05/08/2019,11758.44043,11797.51953,11628.57031,11658.50977,11658.50977,113784300,0.999306641
DAX,06/08/2019,11690.26953,11748.83008,11567.95996,11567.95996,11567.95996,86220300,1.223095703
DAX,07/08/2019,11636.33984,11747.74023,11559.75977,11650.15039,11650.15039,108829300,-0.138105469
DAX,08/08/2019,11752.95996,11845.41016,11683.99023,11845.41016,11845.41016,101153300,-0.924501953
DAX,09/08/2019,11806.82031,11865.62988,11674.11035,11693.7998,11693.7998,107173100,1.130205078
DAX,12/08/2019,11801.05957,11836.96973,11647.00977,11679.67969,11679.67969,76120900,1.213798828
DAX,13/08/2019,11632.84961,11835.87988,11539.62988,11750.12988,11750.12988,116609400,-1.172802734
DAX,14/08/2019,11758.75,11759.57031,11459.37012,11492.66016,11492.66016,106028900,2.660898438
DAX,15/08/2019,11522.45996,11530.00977,11266.48047,11412.66992,11412.66992,116680900,1.097900391
DAX,16/08/2019,11460.65039,11578.83984,11447.33984,11562.74023,11562.74023,114055600,-1.020898438
DAX,19/08/2019,11679.71973,11759,11625.66992,11715.37012,11715.37012,78455800,-0.356503906
DAX,20/08/2019,11711.78027,11764.92969,11618.92969,11651.17969,11651.17969,68833300,0.606005859
DAX,21/08/2019,11673.66016,11824.66016,11673.37012,11802.84961,11802.84961,62803500,-1.291894531
DAX,22/08/2019,11756.20996,11853.13965,11715.25977,11747.04004,11747.04004,74446100,0.091699219
DAX,23/08/2019,11805.48047,11823.12012,11611.50977,11611.50977,11611.50977,90301100,1.939707031
DAX,26/08/2019,11619.66016,11696.78027,11551.99023,11658.04004,11658.04004,54752500,-0.383798828
DAX,27/08/2019,11638.50977,11778.62012,11616.08984,11730.01953,11730.01953,82363700,-0.915097656
DAX,28/08/2019,11704.66992,11717.79004,11573.63965,11701.01953,11701.01953,59962600,0.036503906
DAX,29/08/2019,11686.83984,11853.91016,11661.73047,11838.87988,11838.87988,72992700,-1.520400391
DAX,30/08/2019,11850.2998,11989.44043,11845.16016,11939.28027,11939.28027,77686500,-0.889804688
DAX,02/09/2019,11939.99023,11994.11035,11929.91016,11953.78027,11953.78027,46207600,-0.137900391
DAX,03/09/2019,11921.94043,11956.69043,11869.28027,11910.86035,11910.86035,66704200,0.110800781
DAX,04/09/2019,12043.95996,12078.40039,11999.83008,12025.04004,12025.04004,63323800,0.189199219
DAX,05/09/2019,12117.90039,12151.30957,12084.16992,12126.78027,12126.78027,89831600,-0.088798828
DAX,06/09/2019,12146,12205.09961,12131.29004,12191.73047,12191.73047,80411000,-0.457304688
DAX,09/09/2019,12210.87012,12245.11035,12189.59961,12226.09961,12226.09961,74246100,-0.152294922
DAX,10/09/2019,12210.87988,12292.13965,12179.87988,12268.70996,12268.70996,107899800,-0.578300781
DAX,11/09/2019,12341.83984,12394.28027,12317.61035,12359.07031,12359.07031,90579200,-0.172304688
DAX,12/09/2019,12399.40039,12471.83008,12311.80957,12410.25,12410.25,111214300,-0.108496094
DAX,13/09/2019,12412.71973,12494.25,12408.92969,12468.53027,12468.53027,90990500,-0.558105469
DAX,16/09/2019,12387.67969,12421.25,12362.98047,12380.30957,12380.30957,80505200,0.073701172
DAX,17/09/2019,12370.95996,12392.96973,12303.50977,12372.61035,12372.61035,77784600,-0.016503906
DAX,18/09/2019,12361.23047,12416.0498,12354.49023,12389.62012,12389.62012,70537600,-0.283896484
DAX,19/09/2019,12355.91992,12466.78027,12354.83008,12457.7002,12457.7002,81542000,-1.017802734
DAX,20/09/2019,12462.57031,12490.83984,12418.5,12468.00977,12468.00977,192994000,-0.054394531
DAX,23/09/2019,12432.2998,12441.01953,12264.13965,12342.33008,12342.33008,80383600,0.899697266
DAX,24/09/2019,12368.95996,12375.30957,12307.15039,12307.15039,12307.15039,60350800,0.618095703
DAX,25/09/2019,12250.08008,12261.05957,12141.82031,12234.17969,12234.17969,72631600,0.159003906
DAX,26/09/2019,12227.76953,12313.15039,12223.29004,12288.54004,12288.54004,78923300,-0.607705078
DAX,27/09/2019,12327.79004,12404.46973,12324.70996,12380.94043,12380.94043,66140900,-0.531503906
DAX,30/09/2019,12367.80957,12441.03027,12346.94043,12428.08008,12428.08008,70129900,-0.602705078
DAX,01/10/2019,12469.66992,12497.28027,12263.83008,12263.83008,12263.83008,78839200,2.058398438
DAX,02/10/2019,12221.74023,12226.86035,11925.25,11925.25,11925.25,95636000,2.964902344
DAX,04/10/2019,11958.30957,12012.91016,11878.98047,12012.80957,12012.80957,88134300,-0.545
DAX,07/10/2019,12008.76953,12105.08984,11969.32031,12097.42969,12097.42969,65614000,-0.886601563
DAX,08/10/2019,12097.88965,12097.94043,11933.01953,11970.2002,11970.2002,80877600,1.276894531
DAX,09/10/2019,11973.82031,12165.53027,11953.12012,12094.25977,12094.25977,68812700,-1.204394531
DAX,10/10/2019,12082.88965,12202.70996,12029.45996,12164.2002,12164.2002,88437900,-0.813105469
DAX,11/10/2019,12248.87988,12511.65039,12240.94043,12511.65039,12511.65039,100870000,-2.627705078
DAX,14/10/2019,12468.78027,12495.24023,12387.9502,12486.55957,12486.55957,59086900,-0.177792969
DAX,15/10/2019,12565.67969,12682.40039,12511.90039,12629.79004,12629.79004,94185500,-0.641103516
DAX,16/10/2019,12644.17969,12698.37012,12603.83008,12670.11035,12670.11035,99475900,-0.259306641
DAX,17/10/2019,12655.32031,12814.49023,12647.86035,12654.9502,12654.9502,99302200,0.003701172
DAX,18/10/2019,12637.00977,12700.37988,12603.16992,12633.59961,12633.59961,88676100,0.034101563
DAX,21/10/2019,12661.92969,12787.34961,12646.28027,12747.95996,12747.95996,80978200,-0.860302734
DAX,22/10/2019,12757.73047,12791.30957,12730.7002,12754.69043,12754.69043,79430700,0.030400391
DAX,23/10/2019,12702.91992,12819.21973,12699.84961,12798.19043,12798.19043,76218700,-0.952705078
DAX,24/10/2019,12860.62988,12914.24023,12820.66992,12872.09961,12872.09961,84318900,-0.114697266
DAX,25/10/2019,12886.41992,12895.84961,12834,12894.50977,12894.50977,59800700,-0.080898438
DAX,28/10/2019,12897.40039,12986.49023,12892.83984,12941.70996,12941.70996,69024100,-0.443095703
DAX,29/10/2019,12946.33984,12951.87988,12897.33984,12939.62012,12939.62012,76948300,0.067197266
DAX,30/10/2019,12929.41992,12944.25977,12830.33008,12910.23047,12910.23047,100397400,0.191894531
DAX,31/10/2019,12937.58984,12953.33984,12795.08984,12866.79004,12866.79004,100660900,0.707998047
DAX,01/11/2019,12912.08984,12992.07031,12896.71973,12961.0498,12961.0498,65905400,-0.489599609
DAX,04/11/2019,13022.9502,13171.16992,13019.17969,13136.28027,13136.28027,84782400,-1.133300781
DAX,05/11/2019,13134.33008,13166.08008,13112.65039,13148.5,13148.5,83190400,-0.141699219
DAX,06/11/2019,13150.94043,13187.66016,13110.91016,13179.88965,13179.88965,80045600,-0.289492188
