Stockname,Date,Volume
NASDAQ,04/03/2019,295510000
NASDAQ,05/03/2019,252260000
NASDAQ,06/03/2019,256250000
NASDAQ,07/03/2019,289140000
NASDAQ,08/03/2019,270500000
NASDAQ,11/03/2019,309790000
NASDAQ,12/03/2019,317730000
NASDAQ,13/03/2019,331410000
NASDAQ,14/03/2019,302790000
NASDAQ,15/03/2019,616910000
NASDAQ,18/03/2019,303170000
NASDAQ,19/03/2019,342250000
NASDAQ,20/03/2019,321980000
NASDAQ,21/03/2019,335250000
NASDAQ,22/03/2019,386510000
NASDAQ,25/03/2019,303120000
NASDAQ,26/03/2019,305110000
NASDAQ,27/03/2019,270340000
NASDAQ,28/03/2019,237170000
NASDAQ,29/03/2019,300620000
NASDAQ,01/04/2019,295570000
NASDAQ,02/04/2019,250940000
NASDAQ,03/04/2019,271980000
NASDAQ,04/04/2019,233040000
NASDAQ,05/04/2019,229550000
NASDAQ,08/04/2019,229380000
NASDAQ,09/04/2019,244410000
NASDAQ,10/04/2019,203130000
NASDAQ,11/04/2019,211680000
NASDAQ,12/04/2019,369910000
NASDAQ,15/04/2019,250620000
NASDAQ,16/04/2019,302340000
NASDAQ,17/04/2019,367780000
NASDAQ,18/04/2019,332850000
NASDAQ,22/04/2019,232570000
NASDAQ,23/04/2019,311690000
NASDAQ,24/04/2019,283370000
NASDAQ,25/04/2019,296730000
NASDAQ,26/04/2019,317290000
NASDAQ,29/04/2019,279450000
NASDAQ,30/04/2019,340320000
NASDAQ,01/05/2019,303850000
NASDAQ,02/05/2019,287610000
NASDAQ,03/05/2019,248900000
NASDAQ,06/05/2019,283020000
NASDAQ,07/05/2019,334960000
NASDAQ,08/05/2019,276420000
NASDAQ,09/05/2019,334760000
NASDAQ,10/05/2019,294580000
NASDAQ,13/05/2019,361240000
NASDAQ,14/05/2019,291570000
NASDAQ,15/05/2019,270720000
NASDAQ,16/05/2019,320960000
NASDAQ,17/05/2019,283760000
NASDAQ,20/05/2019,279560000
NASDAQ,21/05/2019,260870000
NASDAQ,22/05/2019,241760000
NASDAQ,23/05/2019,316940000
NASDAQ,24/05/2019,201370000
NASDAQ,28/05/2019,358980000
NASDAQ,29/05/2019,298930000
NASDAQ,30/05/2019,215240000
NASDAQ,31/05/2019,292230000
NASDAQ,03/06/2019,328240000
NASDAQ,04/06/2019,281690000
NASDAQ,05/06/2019,262660000
NASDAQ,06/06/2019,248070000
NASDAQ,07/06/2019,263010000
NASDAQ,10/06/2019,249280000
NASDAQ,11/06/2019,253490000
NASDAQ,12/06/2019,223690000
NASDAQ,13/06/2019,213400000
NASDAQ,14/06/2019,208020000
NASDAQ,17/06/2019,199500000
NASDAQ,18/06/2019,273490000
NASDAQ,19/06/2019,240950000
NASDAQ,20/06/2019,278170000
NASDAQ,21/06/2019,485560000
NASDAQ,24/06/2019,232390000
NASDAQ,25/06/2019,282160000
NASDAQ,26/06/2019,274340000
NASDAQ,27/06/2019,246930000
NASDAQ,28/06/2019,499350000
NASDAQ,01/07/2019,267670000
NASDAQ,02/07/2019,219270000
NASDAQ,03/07/2019,149840000
NASDAQ,05/07/2019,192170000
NASDAQ,08/07/2019,214290000
NASDAQ,09/07/2019,218330000
NASDAQ,10/07/2019,207990000
NASDAQ,11/07/2019,252300000
NASDAQ,12/07/2019,248390000
NASDAQ,15/07/2019,199730000
NASDAQ,16/07/2019,226000000
NASDAQ,17/07/2019,193930000
NASDAQ,18/07/2019,216070000
NASDAQ,19/07/2019,287690000
NASDAQ,22/07/2019,216310000
NASDAQ,23/07/2019,248850000
NASDAQ,24/07/2019,244320000
NASDAQ,25/07/2019,241420000
NASDAQ,26/07/2019,233650000
NASDAQ,29/07/2019,250850000
NASDAQ,30/07/2019,293250000
NASDAQ,31/07/2019,385150000
NASDAQ,01/08/2019,386320000
NASDAQ,02/08/2019,327640000
NASDAQ,05/08/2019,422240000
NASDAQ,06/08/2019,318160000
NASDAQ,07/08/2019,344790000
NASDAQ,08/08/2019,282530000
NASDAQ,09/08/2019,240260000
NASDAQ,12/08/2019,199390000
NASDAQ,13/08/2019,308900000
NASDAQ,14/08/2019,352250000
NASDAQ,15/08/2019,332600000
NASDAQ,16/08/2019,276210000
NASDAQ,19/08/2019,252640000
NASDAQ,20/08/2019,238100000
NASDAQ,21/08/2019,208790000
NASDAQ,22/08/2019,222810000
NASDAQ,23/08/2019,364260000
NASDAQ,26/08/2019,222780000
NASDAQ,27/08/2019,263530000
NASDAQ,28/08/2019,207070000
NASDAQ,29/08/2019,208650000
NASDAQ,30/08/2019,216160000
NASDAQ,03/09/2019,223210000
NASDAQ,04/09/2019,202710000
NASDAQ,05/09/2019,256670000
NASDAQ,06/09/2019,209700000
NASDAQ,09/09/2019,273120000
NASDAQ,10/09/2019,322340000
NASDAQ,11/09/2019,272590000
NASDAQ,12/09/2019,250010000
NASDAQ,13/09/2019,255260000
NASDAQ,16/09/2019,220620000
NASDAQ,17/09/2019,223580000
NASDAQ,18/09/2019,212860000
NASDAQ,19/09/2019,212360000
NASDAQ,20/09/2019,497640000
NASDAQ,23/09/2019,204240000
NASDAQ,24/09/2019,301750000
NASDAQ,25/09/2019,237220000
NASDAQ,26/09/2019,229180000
NASDAQ,27/09/2019,217780000
NASDAQ,30/09/2019,222680000
NASDAQ,01/10/2019,260110000
NASDAQ,02/10/2019,309640000
NASDAQ,03/10/2019,241610000
NASDAQ,04/10/2019,221310000
NASDAQ,07/10/2019,195200000
NASDAQ,08/10/2019,244590000
NASDAQ,09/10/2019,190060000
NASDAQ,10/10/2019,217680000
NASDAQ,11/10/2019,282080000
NASDAQ,14/10/2019,178620000
NASDAQ,15/10/2019,245510000
NASDAQ,16/10/2019,214660000
NASDAQ,17/10/2019,222540000
NASDAQ,18/10/2019,288970000
NASDAQ,21/10/2019,241030000
NASDAQ,22/10/2019,265510000
NASDAQ,23/10/2019,247680000
NASDAQ,24/10/2019,253590000
NASDAQ,25/10/2019,274610000
NASDAQ,28/10/2019,290770000
NASDAQ,29/10/2019,269610000
NASDAQ,30/10/2019,231750000
NASDAQ,31/10/2019,273830000
NASDAQ,01/11/2019,270870000
NASDAQ,04/11/2019,273030000
NASDAQ,05/11/2019,286350000
NASDAQ,06/11/2019,237910000
NASDAQ,07/11/2019,259020000
NASDAQ,08/11/2019,221440000
NASDAQ,11/11/2019,202350000
NASDAQ,12/11/2019,213670000
NASDAQ,13/11/2019,278390000
NASDAQ,14/11/2019,303970000
NASDAQ,15/11/2019,283720000
NASDAQ,18/11/2019,252320000
NASDAQ,19/11/2019,245890000
NASDAQ,20/11/2019,258140000
NASDAQ,21/11/2019,232020000
NASDAQ,22/11/2019,214780000
NASDAQ,25/11/2019,248420000
NASDAQ,26/11/2019,324050000
NASDAQ,27/11/2019,198210000
NASDAQ,29/11/2019,120630000
NASDAQ,02/12/2019,236610000
NASDAQ,03/12/2019,275350000
NASDAQ,04/12/2019,218200000
NASDAQ,05/12/2019,208600000
NASDAQ,06/12/2019,223310000
NASDAQ,09/12/2019,217000000
NASDAQ,10/12/2019,213250000
NASDAQ,11/12/2019,213510000
NASDAQ,12/12/2019,277740000
NASDAQ,13/12/2019,250660000
NASDAQ,16/12/2019,286770000
NASDAQ,17/12/2019,286770000
NASDAQ,18/12/2019,289890000
NASDAQ,19/12/2019,262570000
NASDAQ,20/12/2019,603780000
NASDAQ,23/12/2019,223530000
NASDAQ,24/12/2019,86150000
NASDAQ,26/12/2019,155970000
NASDAQ,27/12/2019,182280000
NASDAQ,30/12/2019,181600000
NASDAQ,31/12/2019,193340000
NASDAQ,02/01/2020,251820000
NASDAQ,03/01/2020,239590000
NASDAQ,06/01/2020,252760000
NASDAQ,07/01/2020,258900000
NASDAQ,08/01/2020,291750000
NASDAQ,09/01/2020,275060000
NASDAQ,10/01/2020,237830000
NASDAQ,13/01/2020,249830000
NASDAQ,14/01/2020,287440000
NASDAQ,15/01/2020,260270000
NASDAQ,16/01/2020,252110000
NASDAQ,17/01/2020,321820000
NASDAQ,21/01/2020,320640000
NASDAQ,22/01/2020,283440000
NASDAQ,23/01/2020,307060000
NASDAQ,24/01/2020,380010000
NASDAQ,27/01/2020,337270000
NASDAQ,28/01/2020,330140000
NASDAQ,29/01/2020,302290000
NASDAQ,30/01/2020,326850000
NASDAQ,31/01/2020,403890000
NASDAQ,03/02/2020,307910000
NASDAQ,04/02/2020,332750000
NASDAQ,05/02/2020,357540000
NASDAQ,06/02/2020,263700000
NASDAQ,07/02/2020,252860000
NASDAQ,10/02/2020,250510000
NASDAQ,11/02/2020,279540000
NASDAQ,12/02/2020,309530000
NASDAQ,13/02/2020,291150000
NASDAQ,14/02/2020,231000000
NASDAQ,18/02/2020,256600000
NASDAQ,19/02/2020,240640000
NASDAQ,20/02/2020,287780000
NASDAQ,21/02/2020,311210000
NASDAQ,24/02/2020,452580000
NASDAQ,25/02/2020,513270000
NASDAQ,26/02/2020,472450000
NASDAQ,27/02/2020,664980000
NASDAQ,28/02/2020,915990000
NASDAQ,02/03/2020,637200000
NASDAQ,03/03/2020,647080000
NASDAQ,04/03/2020,457590000
NASDAQ,05/03/2020,477370000
NASDAQ,06/03/2020,599780000
NASDAQ,09/03/2020,750430000
NASDAQ,10/03/2020,654860000
NASDAQ,11/03/2020,663960000
NASDAQ,12/03/2020,908260000
NASDAQ,13/03/2020,843080000
NASDAQ,16/03/2020,770130000
NASDAQ,17/03/2020,793060000
NASDAQ,18/03/2020,871360000
NASDAQ,19/03/2020,780300000
NASDAQ,20/03/2020,872290000
NASDAQ,23/03/2020,787970000
NASDAQ,24/03/2020,799340000
NASDAQ,25/03/2020,796320000
NASDAQ,26/03/2020,705180000
NASDAQ,27/03/2020,588830000
NASDAQ,30/03/2020,545540000
NASDAQ,31/03/2020,571210000
NASDAQ,01/04/2020,506680000
NASDAQ,02/04/2020,529540000
NASDAQ,03/04/2020,450010000
NASDAQ,06/04/2020,610760000
NASDAQ,07/04/2020,594660000
NASDAQ,08/04/2020,472740000
NASDAQ,09/04/2020,566400000
NASDAQ,13/04/2020,394320000
NASDAQ,14/04/2020,485910000
NASDAQ,15/04/2020,437630000
NASDAQ,16/04/2020,471050000
NASDAQ,17/04/2020,525950000
NASDAQ,20/04/2020,423410000
NASDAQ,21/04/2020,485140000
NASDAQ,22/04/2020,352880000
NASDAQ,23/04/2020,389290000
NASDAQ,24/04/2020,376020000
NASDAQ,27/04/2020,389390000
NASDAQ,28/04/2020,400250000
NASDAQ,29/04/2020,455290000
NASDAQ,30/04/2020,487840000
NASDAQ,01/05/2020,418160000
NASDAQ,04/05/2020,355360000
NASDAQ,05/05/2020,369710000
NASDAQ,06/05/2020,377450000
NASDAQ,07/05/2020,369890000
NASDAQ,08/05/2020,335760000
NASDAQ,11/05/2020,352400000
NASDAQ,12/05/2020,359480000
NASDAQ,13/05/2020,469950000
NASDAQ,14/05/2020,472700000
NASDAQ,15/05/2020,491510000
NASDAQ,18/05/2020,484190000
NASDAQ,19/05/2020,374100000
NASDAQ,20/05/2020,366510000
NASDAQ,21/05/2020,346770000
NASDAQ,22/05/2020,255660000
NASDAQ,26/05/2020,424380000
NASDAQ,27/05/2020,411230000
NASDAQ,28/05/2020,377800000
NASDAQ,29/05/2020,527620000
NASDAQ,01/06/2020,338310000
NASDAQ,02/06/2020,352610000
NASDAQ,03/06/2020,398790000
NASDAQ,04/06/2020,372190000
NASDAQ,05/06/2020,542310000
NASDAQ,08/06/2020,430200000
NASDAQ,09/06/2020,381430000
NASDAQ,10/06/2020,448930000
NASDAQ,11/06/2020,647780000
NASDAQ,12/06/2020,514440000
NASDAQ,15/06/2020,461230000
NASDAQ,16/06/2020,489500000
NASDAQ,17/06/2020,328830000
NASDAQ,18/06/2020,328390000
NASDAQ,19/06/2020,669390000
NASDAQ,22/06/2020,351780000
NASDAQ,23/06/2020,389980000
NASDAQ,24/06/2020,450120000
NASDAQ,25/06/2020,384560000
NASDAQ,26/06/2020,640860000
NASDAQ,29/06/2020,378070000
NASDAQ,30/06/2020,410780000
NASDAQ,01/07/2020,373180000
NASDAQ,02/07/2020,349130000
NASDAQ,06/07/2020,340690000
NASDAQ,07/07/2020,346820000
NASDAQ,08/07/2020,337300000
NASDAQ,09/07/2020,387610000
NASDAQ,10/07/2020,338170000
NASDAQ,13/07/2020,425320000
NASDAQ,14/07/2020,401640000
NASDAQ,15/07/2020,384900000
NASDAQ,16/07/2020,287330000
NASDAQ,17/07/2020,296460000
NASDAQ,20/07/2020,309390000
NASDAQ,21/07/2020,364930000
NASDAQ,22/07/2020,404340000
NASDAQ,23/07/2020,419800000
NASDAQ,24/07/2020,494170000
NASDAQ,27/07/2020,400930000
NASDAQ,28/07/2020,361090000
NASDAQ,29/07/2020,347580000
NASDAQ,30/07/2020,351540000
NASDAQ,31/07/2020,488050000
NASDAQ,03/08/2020,439380000
NASDAQ,04/08/2020,346350000
NASDAQ,05/08/2020,366000000
NASDAQ,06/08/2020,322460000
NASDAQ,07/08/2020,321170000
NASDAQ,10/08/2020,360340000
NASDAQ,11/08/2020,428220000
NASDAQ,12/08/2020,340210000
NASDAQ,13/08/2020,360160000
NASDAQ,14/08/2020,275540000
NASDAQ,17/08/2020,286860000
NASDAQ,18/08/2020,276170000
NASDAQ,19/08/2020,311460000
NASDAQ,20/08/2020,304550000
NASDAQ,21/08/2020,372720000
NASDAQ,24/08/2020,383880000
NASDAQ,25/08/2020,338420000
NASDAQ,26/08/2020,327070000
NASDAQ,27/08/2020,404340000
NASDAQ,28/08/2020,369740000
NASDAQ,31/08/2020,517320000
NASDAQ,01/09/2020,423410000
NASDAQ,02/09/2020,539510000
NASDAQ,03/09/2020,650080000
NASDAQ,04/09/2020,694640000
NASDAQ,08/09/2020,580860000
NASDAQ,09/09/2020,460590000
NASDAQ,10/09/2020,442850000
NASDAQ,11/09/2020,435330000
NASDAQ,14/09/2020,380750000
NASDAQ,15/09/2020,414520000
NASDAQ,16/09/2020,416650000
NASDAQ,17/09/2020,437230000
NASDAQ,18/09/2020,698710000
NASDAQ,21/09/2020,523660000
NASDAQ,22/09/2020,420720000
NASDAQ,23/09/2020,459470000
NASDAQ,24/09/2020,447810000
NASDAQ,25/09/2020,388900000
NASDAQ,28/09/2020,401860000
NASDAQ,29/09/2020,303820000
NASDAQ,30/09/2020,452550000
NASDAQ,01/10/2020,373450000
NASDAQ,02/10/2020,392770000
NASDAQ,05/10/2020,318210000
NASDAQ,06/10/2020,435030000
NASDAQ,07/10/2020,328750000
NASDAQ,08/10/2020,314750000
NASDAQ,09/10/2020,324050000
NASDAQ,12/10/2020,493680000
NASDAQ,13/10/2020,526110000
NASDAQ,14/10/2020,370800000
NASDAQ,15/10/2020,328940000
NASDAQ,16/10/2020,356140000
NASDAQ,19/10/2020,358700000
NASDAQ,20/10/2020,350220000
NASDAQ,21/10/2020,299420000
NASDAQ,22/10/2020,330320000
NASDAQ,23/10/2020,347300000
NASDAQ,26/10/2020,404150000
NASDAQ,27/10/2020,366400000
NASDAQ,28/10/2020,496150000
NASDAQ,29/10/2020,419770000
NASDAQ,30/10/2020,504820000
NASDAQ,02/11/2020,379990000
NASDAQ,03/11/2020,350980000
NASDAQ,04/11/2020,447860000
NASDAQ,05/11/2020,390140000
NASDAQ,06/11/2020,326710000
NASDAQ,09/11/2020,673310000
NASDAQ,10/11/2020,526980000
NASDAQ,11/11/2020,376700000
NASDAQ,12/11/2020,369320000
NASDAQ,13/11/2020,348810000
NASDAQ,16/11/2020,418290000
NASDAQ,17/11/2020,372380000
NASDAQ,18/11/2020,382850000
NASDAQ,19/11/2020,331330000
NASDAQ,20/11/2020,305350000
NASDAQ,23/11/2020,387200000
NASDAQ,24/11/2020,432760000
NASDAQ,25/11/2020,323030000
NASDAQ,27/11/2020,177040000
NASDAQ,30/11/2020,551350000
NASDAQ,01/12/2020,429510000
NASDAQ,02/12/2020,385280000
NASDAQ,03/12/2020,405680000
NASDAQ,04/12/2020,356590000
NASDAQ,07/12/2020,365810000
NASDAQ,08/12/2020,311190000
NASDAQ,09/12/2020,380520000
NASDAQ,10/12/2020,325550000
NASDAQ,11/12/2020,393870000
NASDAQ,14/12/2020,371980000
NASDAQ,15/12/2020,417770000
NASDAQ,16/12/2020,344590000
NASDAQ,17/12/2020,345530000
NASDAQ,18/12/2020,782070000
NASDAQ,21/12/2020,437480000
NASDAQ,22/12/2020,388810000
NASDAQ,23/12/2020,274050000
NASDAQ,24/12/2020,145570000
NASDAQ,28/12/2020,302490000
NASDAQ,29/12/2020,357610000
NASDAQ,30/12/2020,291890000
NASDAQ,31/12/2020,284470000
NASDAQ,04/01/2021,475080000
NASDAQ,05/01/2021,350910000
NASDAQ,06/01/2021,500430000
NASDAQ,07/01/2021,427810000
NASDAQ,08/01/2021,381150000
NASDAQ,11/01/2021,356540000
NASDAQ,12/01/2021,362620000
NASDAQ,13/01/2021,413250000
NASDAQ,14/01/2021,427810000
NASDAQ,15/01/2021,433000000
NASDAQ,19/01/2021,386400000
NASDAQ,20/01/2021,384980000
NASDAQ,21/01/2021,418780000
NASDAQ,22/01/2021,436040000
NASDAQ,25/01/2021,472890000
NASDAQ,26/01/2021,373150000
NASDAQ,27/01/2021,566470000
NASDAQ,28/01/2021,465140000
NASDAQ,29/01/2021,536320000
NASDAQ,01/02/2021,347060000
NASDAQ,02/02/2021,333160000
NASDAQ,03/02/2021,305590000
NASDAQ,04/02/2021,338330000
NASDAQ,05/02/2021,293550000
NASDAQ,08/02/2021,322250000
NASDAQ,09/02/2021,308210000
NASDAQ,10/02/2021,326450000
NASDAQ,11/02/2021,280320000
NASDAQ,12/02/2021,263090000
NASDAQ,16/02/2021,329210000
NASDAQ,17/02/2021,343510000
NASDAQ,18/02/2021,325990000
NASDAQ,19/02/2021,353070000
NASDAQ,22/02/2021,387210000
NASDAQ,23/02/2021,460410000
NASDAQ,24/02/2021,410150000
NASDAQ,25/02/2021,454110000
NASDAQ,26/02/2021,532250000
NASDAQ,01/03/2021,385670000
NASDAQ,02/03/2021,337270000
NASDAQ,03/03/2021,409660000
NASDAQ,04/03/2021,537850000
NASDAQ,05/03/2021,501810000
NASDAQ,08/03/2021,496980000
NASDAQ,09/03/2021,458690000
NASDAQ,10/03/2021,409110000
NASDAQ,11/03/2021,400020000
NASDAQ,12/03/2021,346400000
NASDAQ,15/03/2021,360080000
NASDAQ,16/03/2021,386370000
NASDAQ,17/03/2021,391200000
NASDAQ,18/03/2021,418480000
NASDAQ,19/03/2021,811890000
NASDAQ,22/03/2021,383500000
NASDAQ,23/03/2021,385840000
NASDAQ,24/03/2021,399390000
NASDAQ,25/03/2021,411990000
NASDAQ,26/03/2021,382170000
NASDAQ,29/03/2021,351610000
NASDAQ,30/03/2021,307510000
NASDAQ,31/03/2021,414140000
NASDAQ,01/04/2021,311880000
NASDAQ,05/04/2021,344270000
NASDAQ,06/04/2021,297940000
NASDAQ,07/04/2021,273440000
NASDAQ,08/04/2021,304040000
NASDAQ,09/04/2021,316410000
NASDAQ,12/04/2021,327370000
NASDAQ,13/04/2021,324480000
NASDAQ,14/04/2021,315330000
NASDAQ,15/04/2021,319680000
NASDAQ,16/04/2021,343760000
NASDAQ,19/04/2021,312540000
NASDAQ,20/04/2021,350960000
NASDAQ,21/04/2021,290300000
NASDAQ,22/04/2021,344470000
NASDAQ,23/04/2021,346380000
NASDAQ,26/04/2021,279300000
NASDAQ,27/04/2021,289030000
NASDAQ,28/04/2021,335820000
NASDAQ,29/04/2021,408450000
NASDAQ,30/04/2021,374890000
NASDAQ,03/05/2021,289770000
NASDAQ,04/05/2021,407860000
NASDAQ,05/05/2021,253180000
NASDAQ,06/05/2021,315430000
NASDAQ,07/05/2021,303400000
NASDAQ,10/05/2021,361620000
NASDAQ,11/05/2021,413180000
NASDAQ,12/05/2021,381350000
NASDAQ,13/05/2021,350820000
NASDAQ,14/05/2021,303230000
NASDAQ,17/05/2021,291910000
NASDAQ,18/05/2021,289590000
NASDAQ,19/05/2021,348480000
NASDAQ,20/05/2021,320150000
NASDAQ,21/05/2021,306360000
NASDAQ,24/05/2021,251010000
NASDAQ,25/05/2021,285760000
NASDAQ,26/05/2021,258780000
NASDAQ,27/05/2021,520630000
NASDAQ,28/05/2021,290850000
NASDAQ,01/06/2021,287700000
NASDAQ,02/06/2021,263810000
NASDAQ,03/06/2021,297380000
NASDAQ,04/06/2021,270050000
NASDAQ,07/06/2021,259120000
NASDAQ,08/06/2021,289440000
NASDAQ,09/06/2021,245100000
NASDAQ,10/06/2021,309310000
NASDAQ,11/06/2021,260840000
NASDAQ,14/06/2021,295530000
NASDAQ,15/06/2021,272430000
NASDAQ,16/06/2021,347150000
NASDAQ,17/06/2021,354690000
NASDAQ,18/06/2021,563920000
NASDAQ,21/06/2021,317260000
NASDAQ,22/06/2021,284130000
NASDAQ,23/06/2021,255280000
NASDAQ,24/06/2021,275870000
NASDAQ,25/06/2021,432550000
NASDAQ,28/06/2021,280280000
NASDAQ,29/06/2021,282360000
NASDAQ,30/06/2021,295560000
NASDAQ,01/07/2021,268280000
NASDAQ,02/07/2021,301860000
NASDAQ,06/07/2021,348430000
NASDAQ,07/07/2021,302700000
NASDAQ,08/07/2021,335690000
NASDAQ,09/07/2021,301750000
NASDAQ,12/07/2021,294800000
NASDAQ,13/07/2021,322430000
NASDAQ,14/07/2021,344340000
NASDAQ,15/07/2021,320450000
NASDAQ,16/07/2021,322980000
NASDAQ,19/07/2021,440440000
NASDAQ,20/07/2021,387020000
NASDAQ,21/07/2021,317090000
NASDAQ,22/07/2021,291610000
NASDAQ,23/07/2021,314040000
NASDAQ,26/07/2021,259790000
NASDAQ,27/07/2021,326610000
NASDAQ,28/07/2021,347170000
NASDAQ,29/07/2021,222680000
NASDAQ,30/07/2021,276410000
NASDAQ,02/08/2021,238620000
NASDAQ,03/08/2021,259820000
NASDAQ,04/08/2021,245300000
NASDAQ,05/08/2021,216580000
NASDAQ,06/08/2021,231570000
NASDAQ,09/08/2021,207850000
NASDAQ,10/08/2021,255040000
NASDAQ,11/08/2021,232800000
NASDAQ,12/08/2021,231600000
NASDAQ,13/08/2021,236790000
NASDAQ,16/08/2021,292590000
NASDAQ,17/08/2021,309410000
NASDAQ,18/08/2021,289800000
NASDAQ,19/08/2021,333550000
NASDAQ,20/08/2021,269320000
NASDAQ,23/08/2021,245760000
NASDAQ,24/08/2021,228710000
NASDAQ,25/08/2021,237230000
NASDAQ,26/08/2021,239740000
NASDAQ,27/08/2021,240990000
NASDAQ,30/08/2021,245390000
NASDAQ,31/08/2021,337240000
NASDAQ,01/09/2021,265520000
NASDAQ,02/09/2021,263370000
NASDAQ,03/09/2021,221370000
NASDAQ,07/09/2021,289830000
NASDAQ,08/09/2021,261880000
NASDAQ,09/09/2021,261330000
NASDAQ,10/09/2021,333230000
NASDAQ,13/09/2021,334190000
NASDAQ,14/09/2021,325140000
NASDAQ,15/09/2021,317490000
NASDAQ,16/09/2021,278270000
NASDAQ,17/09/2021,560630000
NASDAQ,20/09/2021,435780000
NASDAQ,21/09/2021,306970000
NASDAQ,22/09/2021,296590000
NASDAQ,23/09/2021,283890000
NASDAQ,24/09/2021,254310000
NASDAQ,27/09/2021,289480000
NASDAQ,28/09/2021,379020000
NASDAQ,29/09/2021,290350000
NASDAQ,30/09/2021,354830000
NASDAQ,01/10/2021,427580000
NASDAQ,04/10/2021,396860000
NASDAQ,05/10/2021,311520000
NASDAQ,06/10/2021,322170000
NASDAQ,07/10/2021,273290000
NASDAQ,08/10/2021,238080000
NASDAQ,11/10/2021,256820000
NASDAQ,12/10/2021,319010000
NASDAQ,13/10/2021,316220000
NASDAQ,14/10/2021,338540000
NASDAQ,15/10/2021,327870000
NASDAQ,18/10/2021,312640000
NASDAQ,19/10/2021,278510000
NASDAQ,20/10/2021,265750000
NASDAQ,21/10/2021,298390000
NASDAQ,22/10/2021,346290000
NASDAQ,25/10/2021,267220000
NASDAQ,26/10/2021,321910000
NASDAQ,27/10/2021,354180000
NASDAQ,28/10/2021,337400000
NASDAQ,29/10/2021,399400000
NASDAQ,01/11/2021,292880000
NASDAQ,02/11/2021,304510000
NASDAQ,03/11/2021,262540000
NASDAQ,04/11/2021,307640000
NASDAQ,05/11/2021,344600000
NASDAQ,08/11/2021,284400000
NASDAQ,09/11/2021,258020000
NASDAQ,10/11/2021,278390000
NASDAQ,11/11/2021,270320000
NASDAQ,12/11/2021,293180000
NASDAQ,15/11/2021,280660000
NASDAQ,16/11/2021,308290000
NASDAQ,17/11/2021,358310000
NASDAQ,18/11/2021,435080000
NASDAQ,19/11/2021,408840000
NASDAQ,22/11/2021,420810000
NASDAQ,23/11/2021,392520000
NASDAQ,24/11/2021,280960000
NASDAQ,26/11/2021,324580000
NASDAQ,29/11/2021,416040000
NASDAQ,30/11/2021,678800000
NASDAQ,01/12/2021,496000000
NASDAQ,02/12/2021,466900000
NASDAQ,03/12/2021,439550000
NASDAQ,06/12/2021,416720000
NASDAQ,07/12/2021,474940000
NASDAQ,08/12/2021,387650000
NASDAQ,09/12/2021,353020000
NASDAQ,10/12/2021,361200000
NASDAQ,13/12/2021,441110000
NASDAQ,14/12/2021,440900000
NASDAQ,15/12/2021,424720000
NASDAQ,16/12/2021,473620000
NASDAQ,17/12/2021,750480000
NASDAQ,20/12/2021,386590000
NASDAQ,21/12/2021,346080000
NASDAQ,22/12/2021,281930000
NASDAQ,23/12/2021,247420000
NASDAQ,27/12/2021,244350000
NASDAQ,28/12/2021,239090000
NASDAQ,29/12/2021,213480000
NASDAQ,30/12/2021,205620000
NASDAQ,31/12/2021,213200000
S&P500,02/01/2018,341130000
S&P500,03/01/2018,456790000
S&P500,04/01/2018,403280000
S&P500,05/01/2018,358020000
S&P500,08/01/2018,341390000
S&P500,09/01/2018,333490000
S&P500,10/01/2018,341470000
S&P500,11/01/2018,346830000
S&P500,12/01/2018,376390000
S&P500,16/01/2018,606520000
S&P500,17/01/2018,522720000
S&P500,18/01/2018,492780000
S&P500,19/01/2018,585000000
S&P500,22/01/2018,431200000
S&P500,23/01/2018,433490000
S&P500,24/01/2018,518790000
S&P500,25/01/2018,401390000
S&P500,26/01/2018,477780000
S&P500,29/01/2018,421000000
S&P500,30/01/2018,448330000
S&P500,31/01/2018,479130000
S&P500,01/02/2018,410620000
S&P500,02/02/2018,522880000
S&P500,05/02/2018,714450000
S&P500,06/02/2018,823940000
S&P500,07/02/2018,504620000
S&P500,08/02/2018,657500000
S&P500,09/02/2018,735030000
S&P500,12/02/2018,496610000
S&P500,13/02/2018,374410000
S&P500,14/02/2018,431160000
S&P500,15/02/2018,416780000
S&P500,16/02/2018,406730000
S&P500,20/02/2018,421510000
S&P500,21/02/2018,456070000
S&P500,22/02/2018,378900000
S&P500,23/02/2018,335420000
S&P500,26/02/2018,473360000
S&P500,27/02/2018,438390000
S&P500,28/02/2018,451870000
S&P500,01/03/2018,506280000
S&P500,02/03/2018,437130000
S&P500,05/03/2018,383910000
S&P500,06/03/2018,331770000
S&P500,07/03/2018,394070000
S&P500,08/03/2018,327300000
S&P500,09/03/2018,371570000
S&P500,12/03/2018,362580000
S&P500,13/03/2018,447880000
S&P500,14/03/2018,356830000
S&P500,15/03/2018,316310000
S&P500,16/03/2018,654240000
S&P500,19/03/2018,377990000
S&P500,20/03/2018,342510000
S&P500,21/03/2018,343230000
S&P500,22/03/2018,439280000
S&P500,23/03/2018,482550000
S&P500,26/03/2018,479540000
S&P500,27/03/2018,524480000
S&P500,28/03/2018,530040000
S&P500,29/03/2018,463550000
S&P500,02/04/2018,509820000
S&P500,03/04/2018,394130000
S&P500,04/04/2018,388540000
S&P500,05/04/2018,347790000
S&P500,06/04/2018,395990000
S&P500,09/04/2018,380790000
S&P500,10/04/2018,368590000
