Stockname,Date,Open,High,Low,Close,Adj Close,Volume,Volatility,R,Returns
NASDAQ,10/05/2021,13687.58984,13687.92969,13401.74023,13401.86035,13401.86035,4795690000,0.021129834,-0.02547802,-2.547802206
NASDAQ,11/05/2021,13115.84961,13423.30957,13107.66992,13389.42969,13389.42969,4719720000,0.023795167,-0.00092753,-0.092753242
NASDAQ,12/05/2021,13215.49023,13288.61035,13002.54004,13031.67969,13031.67969,4730740000,0.021762578,-0.02671884,-2.671883779
NASDAQ,13/05/2021,13150.94043,13247.87012,13007.24023,13124.99023,13124.99023,4681530000,0.018330651,0.00716028,0.716028495
NASDAQ,14/05/2021,13255.65039,13460.87988,13242.96973,13429.98047,13429.98047,4008110000,0.016320867,0.02323737,2.323736892
NASDAQ,17/05/2021,13368.7998,13399.16992,13265.40039,13379.0498,13379.0498,3980630000,0.010033588,-0.00379231,-0.379231155
NASDAQ,18/05/2021,13416.90039,13485.33984,13299.92969,13303.63965,13303.63965,4283680000,0.013844409,-0.00563644,-0.563643541
NASDAQ,19/05/2021,13078.19043,13304.61035,13072.23047,13299.74023,13299.74023,4314980000,0.017620449,-0.00029311,-0.029310926
NASDAQ,20/05/2021,13356.62988,13563.51953,13355.70996,13535.74023,13535.74023,3972730000,0.015439795,0.01774471,1.774470748
NASDAQ,21/05/2021,13616.19043,13616.58008,13463.25977,13470.99023,13470.99023,3704590000,0.011323697,-0.00478363,-0.478363199
NASDAQ,24/05/2021,13557.20996,13708.84961,13551.00977,13661.16992,13661.16992,3490650000,0.011580515,0.01411772,1.411772162
NASDAQ,25/05/2021,13721.54004,13751.13965,13631.7998,13657.16992,13657.16992,4084480000,0.00871642,-0.00029280,-0.029280069
NASDAQ,26/05/2021,13693.94043,13750.16016,13679.58984,13738,13738,4231140000,0.005145543,0.00591851,0.591850877
NASDAQ,27/05/2021,13742.58984,13776.51953,13701.62988,13736.28027,13736.28027,5057550000,0.005450865,-0.00012518,-0.012518052
NASDAQ,28/05/2021,13792.0498,13820.87012,13747.61035,13748.74023,13748.74023,4435220000,0.005314761,0.00090708,0.0907084
NASDAQ,01/06/2021,13829.05957,13836.16992,13678.76953,13736.48047,13736.48047,4155670000,0.01144121,-0.00089170,-0.089170061
NASDAQ,02/06/2021,13743.24023,13775.88965,13689.74023,13756.33008,13756.33008,5059810000,0.006273273,0.00144503,0.144502881
NASDAQ,03/06/2021,13655.75,13684.12988,13548.92969,13614.50977,13614.50977,5367460000,0.009929204,-0.01030946,-1.03094582
NASDAQ,04/06/2021,13697.25,13826.82031,13692.00977,13814.49023,13814.49023,4341800000,0.009797773,0.01468877,1.468877421
NASDAQ,07/06/2021,13802.82031,13889.11035,13784.88965,13881.71973,13881.71973,4602940000,0.007532066,0.00486659,0.486659289
NASDAQ,08/06/2021,13946.32031,13981.71973,13831.98047,13924.91016,13924.91016,5894140000,0.010767406,0.00311132,0.311131696
NASDAQ,09/06/2021,13980.23047,14003.5,13906.4502,13911.75,13911.75,5607720000,0.006954523,-0.00094508,-0.094508042
NASDAQ,10/06/2021,13933.87988,14031.19043,13904.40039,14020.33008,14020.33008,4889500000,0.009077375,0.00780492,0.780491886
NASDAQ,11/06/2021,14030.84961,14069.41992,14006.58984,14069.41992,14069.41992,4140190000,0.00447572,0.00350133,0.350133269
NASDAQ,14/06/2021,14083.46973,14175.4502,14056.66992,14174.13965,14174.13965,4394380000,0.008414599,0.00744307,0.744307374
NASDAQ,15/06/2021,14166.63965,14171.01953,14052.16016,14072.86035,14072.86035,4517770000,0.008422869,-0.00714536,-0.714535785
NASDAQ,16/06/2021,14085.5498,14129.69043,13903.73047,14039.67969,14039.67969,4632480000,0.016121104,-0.00235778,-0.235777654
NASDAQ,17/06/2021,13999.12988,14196.20996,13998.92969,14161.34961,14161.34961,4526780000,0.013994149,0.00866615,0.866614643
NASDAQ,18/06/2021,14096.92969,14129.21973,14009.04004,14030.37988,14030.37988,6105960000,0.008542136,-0.00924839,-0.924839324
NASDAQ,21/06/2021,14047.41992,14150.78027,13960.04004,14141.48047,14141.48047,4523120000,0.0135708,0.00791857,0.791857319
NASDAQ,22/06/2021,14138.29004,14269.76953,14121,14253.26953,14253.26953,4405260000,0.01048023,0.00790505,0.790504645
NASDAQ,23/06/2021,14263.37988,14317.66016,14246.2998,14271.73047,14271.73047,4394600000,0.004996542,0.00129521,0.129520739
NASDAQ,24/06/2021,14357.26953,14414.45996,14333.7002,14369.70996,14369.70996,4297280000,0.005618445,0.00686528,0.68652845
NASDAQ,25/06/2021,14400.80957,14409.08008,14337.65039,14360.38965,14360.38965,7436800000,0.004969597,-0.00064861,-0.064860808
NASDAQ,28/06/2021,14417.80957,14505.19043,14417.2002,14500.50977,14500.50977,4235620000,0.006084594,0.00975740,0.975740376
NASDAQ,29/06/2021,14509.19043,14535.96973,14471.37988,14528.33008,14528.33008,4842860000,0.004453351,0.00191857,0.191857462
NASDAQ,30/06/2021,14509.84961,14526.80957,14478.05957,14503.9502,14503.9502,5264790000,0.003361508,-0.00167809,-0.167809238
NASDAQ,01/07/2021,14493.69043,14533.5498,14439.40039,14522.37988,14522.37988,4371620000,0.006499148,0.00127067,0.127066625
NASDAQ,02/07/2021,14582.98047,14649.11035,14555.33984,14639.33008,14639.33008,3731730000,0.006421681,0.00805310,0.805310156
NASDAQ,06/07/2021,14661.5498,14687,14529.7998,14663.63965,14663.63965,4464780000,0.01076105,0.00166057,0.166056574
NASDAQ,07/07/2021,14753.41016,14755.33008,14580.79004,14665.05957,14665.05957,4582030000,0.011899467,0.00009683,0.009683271
NASDAQ,08/07/2021,14409.2002,14610.05957,14371.58984,14559.78027,14559.78027,4550600000,0.016456973,-0.00717892,-0.717892072
NASDAQ,09/07/2021,14578.42969,14710.2002,14552.25977,14701.91992,14701.91992,3809040000,0.010794852,0.00976249,0.976248593
NASDAQ,12/07/2021,14743.86035,14761.08008,14672.62988,14733.24023,14733.24023,3864500000,0.006010147,0.00213036,0.213035509
NASDAQ,13/07/2021,14715.12988,14803.67969,14660.19043,14677.65039,14677.65039,4553380000,0.009740091,-0.00377309,-0.377308991
NASDAQ,14/07/2021,14780.90039,14790.5498,14632.9502,14644.9502,14644.9502,4461730000,0.010712601,-0.00222789,-0.222788996
NASDAQ,15/07/2021,14635.78027,14650.37012,14451.7998,14543.12988,14543.12988,4493540000,0.013646639,-0.00695259,-0.695258902
NASDAQ,16/07/2021,14597.50977,14623.01953,14413.32031,14427.24023,14427.24023,4048940000,0.014444167,-0.00796869,-0.7968687
NASDAQ,19/07/2021,14235.98047,14313.59961,14178.66016,14274.98047,14274.98047,4507040000,0.009472078,-0.01055363,-1.055363033
NASDAQ,20/07/2021,14330.45996,14555.75,14271.23047,14498.87988,14498.87988,4618980000,0.019740449,0.01568474,1.56847437
NASDAQ,21/07/2021,14508.75,14633.13965,14498.65039,14631.9502,14631.9502,4075150000,0.009233227,0.00917797,0.917797244
NASDAQ,22/07/2021,14652.71973,14694.19043,14617.87012,14684.59961,14684.59961,3574560000,0.005207446,0.00359825,0.359824967
NASDAQ,23/07/2021,14753.05957,14846.05957,14698.76953,14836.99023,14836.99023,3959410000,0.009970696,0.01037758,1.037758087
NASDAQ,26/07/2021,14821.03027,14863.65039,14790.49023,14840.70996,14840.70996,4409960000,0.004934239,0.00025071,0.025070651
NASDAQ,27/07/2021,14807.9502,14811.08008,14503.75977,14660.58008,14660.58008,4300000000,0.020967644,-0.01213755,-1.21375514
NASDAQ,28/07/2021,14715.66016,14798.87988,14645.62988,14762.58008,14762.58008,4235390000,0.010409505,0.00695743,0.695743275
NASDAQ,29/07/2021,14771.16992,14833.74023,14761.37988,14778.25977,14778.25977,3904590000,0.004890029,0.00106212,0.106212396
NASDAQ,30/07/2021,14615.84961,14728.78027,14615.84961,14672.67969,14672.67969,3628750000,0.007696892,-0.00714428,-0.714428367
NASDAQ,02/08/2021,14758.59961,14770.41016,14665.66992,14681.07031,14681.07031,3738200000,0.007116483,0.00057185,0.057185328
NASDAQ,03/08/2021,14713.99023,14762.59961,14584.08984,14761.29004,14761.29004,4117520000,0.012165731,0.00546416,0.546416088
NASDAQ,04/08/2021,14747.20996,14812.37012,14734.12012,14780.53027,14780.53027,4319400000,0.00529675,0.00130342,0.13034247
NASDAQ,05/08/2021,14794.08008,14896.46973,14776.03027,14895.12012,14895.12012,4087320000,0.008117963,0.00775276,0.775275636
NASDAQ,06/08/2021,14864.21973,14890.17969,14788.58984,14835.75977,14835.75977,4159050000,0.006845988,-0.00398522,-0.39852213
NASDAQ,09/08/2021,14855.75977,14883.80957,14802.69043,14860.17969,14860.17969,4095760000,0.005465066,0.00164602,0.164601749
NASDAQ,10/08/2021,14887.75,14894.61035,14754.48047,14788.08984,14788.08984,3978790000,0.009452629,-0.00485121,-0.485120984
NASDAQ,11/08/2021,14834.37988,14842.5,14692.41016,14765.13965,14765.13965,3980530000,0.010163642,-0.00155194,-0.155193742
NASDAQ,12/08/2021,14751.36035,14824.30957,14698.94043,14816.25977,14816.25977,4020260000,0.00849296,0.00346222,0.346221717
NASDAQ,13/08/2021,14825.07031,14850.61035,14797.21973,14822.90039,14822.90039,4038130000,0.003601658,0.00044820,0.044819814
NASDAQ,16/08/2021,14771.53027,14794.67969,14610.01953,14793.75977,14793.75977,3953840000,0.012560073,-0.00196592,-0.19659189
NASDAQ,17/08/2021,14670.55957,14716.9502,14550.87988,14656.17969,14656.17969,4151190000,0.01134844,-0.00929987,-0.929987252
NASDAQ,18/08/2021,14636.24023,14697.25,14516.2998,14525.91016,14525.91016,3814120000,0.012388259,-0.00888837,-0.888836878
NASDAQ,19/08/2021,14423.16016,14610.75977,14423.16016,14541.79004,14541.79004,4172870000,0.012922969,0.00109321,0.109321067
NASDAQ,20/08/2021,14571.53027,14722.16016,14571.53027,14714.66016,14714.66016,3864780000,0.010284209,0.01188782,1.18878157
NASDAQ,23/08/2021,14776.98047,14963.46973,14776.98047,14942.65039,14942.65039,3893990000,0.012541283,0.01549409,1.549408736
NASDAQ,24/08/2021,14978.13965,15034.88965,14965.54004,15019.7998,15019.7998,3792870000,0.004623249,0.00516303,0.516303387
NASDAQ,25/08/2021,15039.03027,15059.42969,15011.58008,15041.86035,15041.86035,3629990000,0.003182444,0.00146876,0.146876458
NASDAQ,26/08/2021,15025.16992,15059.62988,14939.55957,14945.80957,14945.80957,3610970000,0.008004946,-0.00638557,-0.63855652
NASDAQ,27/08/2021,14969.76953,15144.48047,14966.51953,15129.5,15129.5,4006310000,0.011820465,0.01229043,1.229043025
NASDAQ,30/08/2021,15165.94043,15288.08008,15165.12012,15265.88965,15265.88965,4034110000,0.008075383,0.00901482,0.901481543
NASDAQ,31/08/2021,15262.87988,15278.95996,15202.66992,15259.24023,15259.24023,4170170000,0.005005651,-0.00043557,-0.04355737
NASDAQ,01/09/2021,15308.98047,15379.5,15302.11035,15309.37988,15309.37988,4248030000,0.005044704,0.00328585,0.328585495
NASDAQ,02/09/2021,15358.46973,15380.07031,15285.34961,15331.17969,15331.17969,4018120000,0.006177708,0.00142395,0.142395121
NASDAQ,03/09/2021,15313.41016,15375.55957,15283.66992,15363.51953,15363.51953,3692170000,0.005994275,0.00210942,0.210941628
NASDAQ,07/09/2021,15375.98047,15403.44043,15343.28027,15374.33008,15374.33008,3967040000,0.003913278,0.00070365,0.070365062
NASDAQ,08/09/2021,15360.34961,15360.34961,15206.61035,15286.63965,15286.63965,4113530000,0.010059264,-0.00570369,-0.570369112
NASDAQ,09/09/2021,15296.05957,15352.37988,15245.16992,15248.25,15248.25,3997250000,0.007007777,-0.00251132,-0.25113204
NASDAQ,10/09/2021,15332.91992,15349.46973,15111.30957,15115.49023,15115.49023,4567980000,0.015637487,-0.00870656,-0.87065578
NASDAQ,13/09/2021,15211.42969,15215.44043,15030.84961,15105.58008,15105.58008,4701190000,0.012206,-0.00065563,-0.065562875
NASDAQ,14/09/2021,15168.4502,15181.19043,15008.2998,15037.75977,15037.75977,4571950000,0.011453822,-0.00448975,-0.448975211
NASDAQ,15/09/2021,15071.33984,15174.37988,14984.67969,15161.53027,15161.53027,4446270000,0.012580146,0.00823065,0.823064751
NASDAQ,16/09/2021,15120.08984,15205.5,15047.13965,15181.91992,15181.91992,3681700000,0.010469288,0.00134483,0.134482797
NASDAQ,17/09/2021,15163.36035,15166.55957,14998.73047,15043.96973,15043.96973,6682650000,0.011127414,-0.00908648,-0.908647857
NASDAQ,20/09/2021,14758.13965,14841.82031,14530.07031,14713.90039,14713.90039,4860630000,0.021228576,-0.02194031,-2.19403087
NASDAQ,21/09/2021,14803.36035,14847.03027,14696.46973,14746.40039,14746.40039,4056340000,0.010192553,0.00220880,0.220879571
NASDAQ,22/09/2021,14800.58984,14950.12012,14767.00977,14896.84961,14896.84961,4229870000,0.012323711,0.01020244,1.020243694
NASDAQ,23/09/2021,14960,15085.44043,14932.50977,15052.24023,15052.24023,4176520000,0.010189369,0.01043111,1.043110618
NASDAQ,24/09/2021,14961.61035,15067.55957,14946.57031,15047.7002,15047.7002,3972140000,0.008062197,-0.00030162,-0.030161823
NASDAQ,27/09/2021,14954.17969,15003.16016,14864.95996,14969.96973,14969.96973,4619450000,0.009254093,-0.00516560,-0.516560464
NASDAQ,28/09/2021,14787.20996,14817.74023,14539.87988,14546.67969,14546.67969,4954270000,0.018929916,-0.02827594,-2.827594495
NASDAQ,29/09/2021,14614.87988,14676.62012,14493.66992,14512.44043,14512.44043,5246170000,0.012543763,-0.00235375,-0.235375087
NASDAQ,30/09/2021,14582.59961,14632.36035,14444.2998,14448.58008,14448.58008,5910550000,0.012935679,-0.00440039,-0.440038671
NASDAQ,01/10/2021,14494.92969,14606.82031,14324.00977,14566.7002,14566.7002,4688550000,0.01955143,0.00817521,0.81752061
NASDAQ,04/10/2021,14493.12012,14499.74023,14181.69043,14255.48047,14255.48047,4539650000,0.022179008,-0.02136515,-2.136514967
NASDAQ,05/10/2021,14312.86035,14508.65039,14299.78027,14433.83008,14433.83008,4143190000,0.014500879,0.01251095,1.251095046
NASDAQ,06/10/2021,14289.4502,14509.5498,14259.07031,14501.91016,14501.91016,4443760000,0.017413822,0.00471670,0.471670233
NASDAQ,07/10/2021,14631.7998,14755.71973,14615.13965,14654.01953,14654.01953,3936210000,0.009572832,0.01048892,1.048891962
NASDAQ,08/10/2021,14694.71973,14699.91016,14569.67969,14579.54004,14579.54004,3557630000,0.008898746,-0.00508253,-0.508252974
NASDAQ,11/10/2021,14540.08008,14665.99023,14482.62012,14486.2002,14486.2002,3522230000,0.012581905,-0.00640211,-0.640211143
NASDAQ,12/10/2021,14539.08984,14552.70996,14441.59961,14465.91992,14465.91992,4037030000,0.007664324,-0.00139997,-0.139997237
NASDAQ,13/10/2021,14537.16992,14589.28027,14471.87988,14571.63965,14571.63965,4032440000,0.008079583,0.00730819,0.730819268
NASDAQ,14/10/2021,14717.5,14827.55957,14699.51953,14823.42969,14823.42969,4240520000,0.008672774,0.01727946,1.727945832
NASDAQ,15/10/2021,14891.24023,14904.98047,14847.95996,14897.33984,14897.33984,4473930000,0.003832937,0.00498604,0.498603572
NASDAQ,18/10/2021,14839.74023,15026.67969,14833.28027,15021.80957,15021.80957,4142540000,0.012953944,0.00835516,0.835516484
NASDAQ,19/10/2021,15073.12988,15137.84961,15049.73047,15129.08984,15129.08984,4443000000,0.005838122,0.00714163,0.714163427
NASDAQ,20/10/2021,15160,15178.38965,15071.15039,15121.67969,15121.67969,4086590000,0.007090337,-0.00048979,-0.048979483
NASDAQ,21/10/2021,15104.7998,15222.25,15094.13965,15215.7002,15215.7002,4880390000,0.008451607,0.00621760,0.621759698
NASDAQ,22/10/2021,15158.07031,15193.00977,15021.01953,15090.2002,15090.2002,5719760000,0.011384916,-0.00824806,-0.824805946
NASDAQ,25/10/2021,15142.91992,15259.62988,15070.75,15226.70996,15226.70996,5677320000,0.012454992,0.00904625,0.904625241
NASDAQ,26/10/2021,15317.5,15384,15198.23047,15235.70996,15235.70996,7035470000,0.012149004,0.00059107,0.059106662
NASDAQ,27/10/2021,15276,15364.54004,15235.83984,15235.83984,15235.83984,6083210000,0.008411723,0.00000852,0.000852471
NASDAQ,28/10/2021,15304.74023,15452.2998,15290.30957,15448.12012,15448.12012,5660240000,0.01053858,0.01393296,1.39329556
NASDAQ,29/10/2021,15323.29004,15504.12012,15323.29004,15498.38965,15498.38965,5310370000,0.011731907,0.00325409,0.32540872
NASDAQ,01/11/2021,15541.25977,15598.9502,15470.82031,15595.91992,15595.91992,5239250000,0.008247928,0.00629293,0.629292928
NASDAQ,02/11/2021,15583.98047,15656.59961,15569.26953,15649.59961,15649.59961,5118540000,0.005593459,0.00344191,0.344190598
NASDAQ,03/11/2021,15658.51953,15821.57031,15616.44043,15811.58008,15811.58008,5274520000,0.013049985,0.01035045,1.035045458
NASDAQ,04/11/2021,15849.74023,15966.08984,15827.66016,15940.30957,15940.30957,5252570000,0.008708036,0.00814147,0.814146906
NASDAQ,05/11/2021,16003.55957,16053.38965,15900.78027,15971.58984,15971.58984,5534130000,0.009551839,0.00196234,0.196233767
NASDAQ,08/11/2021,15995.71973,16038.23047,15961.80957,15982.36035,15982.36035,5620280000,0.004776309,0.00067435,0.067435428
NASDAQ,09/11/2021,16024.12988,16035.20996,15836.67969,15886.54004,15886.54004,5531330000,0.012458178,-0.00599538,-0.599537915
NASDAQ,10/11/2021,15753.83984,15867.24023,15543.67969,15622.70996,15622.70996,5336480000,0.020602516,-0.01660715,-1.660714538
NASDAQ,11/11/2021,15752.08008,15768.03027,15695.76953,15704.28027,15704.28027,4520600000,0.00459327,0.00522127,0.522126508
NASDAQ,12/11/2021,15752.62012,15874.57031,15705.37988,15860.95996,15860.95996,5412870000,0.010715156,0.00997688,0.997687811
NASDAQ,15/11/2021,15894.82031,15918.4502,15778.30957,15853.84961,15853.84961,4978040000,0.008842642,-0.00044829,-0.044829254
NASDAQ,16/11/2021,15840.32031,15989.61035,15825,15973.86035,15973.86035,5441150000,0.01034819,0.00756982,0.756981698
NASDAQ,17/11/2021,15973.62012,15998.57031,15909.38965,15921.57031,15921.57031,5024540000,0.005589884,-0.00327348,-0.327347547
NASDAQ,18/11/2021,15973.38965,16010.87988,15848.83008,15993.70996,15993.70996,5361690000,0.010172798,0.00453094,0.453093813
NASDAQ,19/11/2021,16042.16016,16121.12012,16017.23047,16057.44043,16057.44043,4849160000,0.006465174,0.00398472,0.398472088
NASDAQ,22/11/2021,16120.91992,16212.23047,15851.04004,15854.75977,15854.75977,5531070000,0.022530809,-0.01262223,-1.262222712
NASDAQ,23/11/2021,15809.5,15895.86035,15601.45996,15775.13965,15775.13965,5412610000,0.018694223,-0.00502184,-0.502184336
NASDAQ,24/11/2021,15677.87988,15848.55957,15591.36035,15845.23047,15845.23047,4178630000,0.01636168,0.00444312,0.444311883
NASDAQ,26/11/2021,15664.37988,15731.54004,15456.08984,15491.66016,15491.66016,3502030000,0.017664527,-0.02231399,-2.231398973
NASDAQ,29/11/2021,15719.41992,15833.11035,15644.61035,15782.83008,15782.83008,4800570000,0.011976868,0.01879527,1.8795269
NASDAQ,30/11/2021,15716.5,15828.2002,15451.38965,15537.69043,15537.69043,6609380000,0.024094228,-0.01553205,-1.553204646
NASDAQ,01/12/2021,15752.26953,15816.82031,15243.92969,15254.0498,15254.0498,6266020000,0.03689258,-0.01825501,-1.825500587
NASDAQ,02/12/2021,15181.82031,15444.54004,15150.12012,15381.32031,15381.32031,5390100000,0.019247085,0.00834339,0.834339154
NASDAQ,03/12/2021,15428.70996,15470.36035,14931.05957,15085.46973,15085.46973,5859520000,0.03548238,-0.01923441,-1.923440732
NASDAQ,06/12/2021,15117.62988,15281.99023,14931.61035,15225.15039,15225.15039,5095960000,0.02319456,0.00925928,0.925928476
NASDAQ,07/12/2021,15510.91016,15720.08984,15507.66016,15686.91992,15686.91992,5091220000,0.013605396,0.03032939,3.032939039
NASDAQ,08/12/2021,15690.65039,15792.63965,15618.87988,15786.99023,15786.99023,4600800000,0.011063555,0.00637922,0.637921979
NASDAQ,09/12/2021,15720.54004,15796.0498,15511.12012,15517.37012,15517.37012,4484230000,0.018202702,-0.01707863,-1.707862652
NASDAQ,10/12/2021,15629.58984,15677.59961,15477.84961,15630.59961,15630.59961,4395460000,0.012822973,0.00729695,0.729695104
NASDAQ,13/12/2021,15621.26953,15637.05957,15408.25,15413.28027,15413.28027,4549170000,0.01474063,-0.01390346,-1.390345511
NASDAQ,14/12/2021,15215.95996,15317.5498,15097.34961,15237.63965,15237.63965,4802460000,0.014480011,-0.01139541,-1.139540818
NASDAQ,15/12/2021,15230.70996,15575.75977,15055.23047,15565.58008,15565.58008,5318850000,0.033990375,0.02152173,2.152173417
NASDAQ,16/12/2021,15629.08008,15633.19043,15119.49023,15180.42969,15180.42969,4890470000,0.033411591,-0.02474372,-2.474372224
NASDAQ,17/12/2021,15036.76953,15288.78027,14960.37012,15169.67969,15169.67969,7616320000,0.021714531,-0.00070815,-0.07081486
NASDAQ,20/12/2021,14933,15007.2998,14860.04004,14980.94043,14980.94043,4576750000,0.009861002,-0.01244188,-1.24418751
NASDAQ,21/12/2021,15140.42969,15349.05957,15015.03027,15341.08984,15341.08984,4546230000,0.022002489,0.02404051,2.404050745
NASDAQ,22/12/2021,15319.16016,15525.96973,15303.05957,15521.88965,15521.88965,4080900000,0.014461308,0.01178533,1.178533024
NASDAQ,23/12/2021,15544.79004,15697.98047,15528.91016,15653.37012,15653.37012,3918200000,0.010828613,0.00847065,0.847064842
NASDAQ,27/12/2021,15696.83008,15871.40039,15696.83008,15871.25977,15871.25977,3730120000,0.011059986,0.01391966,1.391966384
NASDAQ,28/12/2021,15895.2002,15901.46973,15757.07031,15781.71973,15781.71973,3623600000,0.009122368,-0.00564165,-0.564164668
NASDAQ,29/12/2021,15794.91992,15821.80957,15679.84961,15766.21973,15766.21973,3694500000,0.009012917,-0.00098215,-0.098214898
NASDAQ,30/12/2021,15758.98047,15868.08984,15729.16016,15741.55957,15741.55957,3732730000,0.00879384,-0.00156411,-0.156411368
NASDAQ,31/12/2021,15722.91016,15777.42969,15643.94043,15644.96973,15644.96973,3379850000,0.008496769,-0.00613598,-0.613597653
S&P500,02/01/2018,2683.72998,2695.889893,2682.360107,2695.810059,2695.810059,3367250000,0.005031307,,0
S&P500,03/01/2018,2697.850098,2714.370117,2697.77002,2713.060059,2713.060059,3538660000,0.006134412,0.00639882,0.639881877
S&P500,04/01/2018,2719.310059,2729.290039,2719.070068,2723.98999,2723.98999,3695260000,0.003751581,0.00402864,0.402863584
S&P500,05/01/2018,2731.330078,2743.449951,2727.919922,2743.149902,2743.149902,3236620000,0.005676849,0.00703377,0.70337674
S&P500,08/01/2018,2742.669922,2748.51001,2737.600098,2747.709961,2747.709961,3242650000,0.00397729,0.00166234,0.166234408
S&P500,09/01/2018,2751.149902,2759.139893,2747.860107,2751.290039,2751.290039,3453480000,0.004096532,0.00130293,0.130293155
S&P500,10/01/2018,2745.550049,2750.800049,2736.060059,2748.22998,2748.22998,3576350000,0.005372845,-0.00111223,-0.111222698
S&P500,11/01/2018,2752.969971,2767.560059,2752.780029,2767.560059,2767.560059,3641320000,0.005354766,0.00703365,0.70336468
S&P500,12/01/2018,2770.179932,2787.850098,2769.639893,2786.23999,2786.23999,3573970000,0.006553415,0.00674960,0.674960276
S&P500,16/01/2018,2798.959961,2807.540039,2768.639893,2776.419922,2776.419922,4325970000,0.013952483,-0.00352449,-0.352448749
S&P500,17/01/2018,2784.98999,2807.040039,2778.379883,2802.560059,2802.560059,3778050000,0.010262579,0.00941505,0.941505166
S&P500,18/01/2018,2802.399902,2805.830078,2792.560059,2798.030029,2798.030029,3681470000,0.004740664,-0.00161639,-0.161638998
S&P500,19/01/2018,2802.600098,2810.330078,2798.080078,2810.300049,2810.300049,3639430000,0.004368446,0.00438524,0.438523528
S&P500,22/01/2018,2809.159912,2833.030029,2808.120117,2832.969971,2832.969971,3471780000,0.008831559,0.00806673,0.806672654
S&P500,23/01/2018,2835.050049,2842.23999,2830.590088,2839.129883,2839.129883,3519650000,0.004107269,0.00217437,0.217436544
S&P500,24/01/2018,2845.419922,2852.969971,2824.810059,2837.540039,2837.540039,4014070000,0.00991942,-0.00055998,-0.055997579
S&P500,25/01/2018,2846.23999,2848.560059,2830.939941,2839.25,2839.25,3835150000,0.006204833,0.00060262,0.060262092
S&P500,26/01/2018,2847.47998,2872.870117,2846.179932,2872.870117,2872.870117,3443230000,0.00933385,0.01184120,1.184119644
S&P500,29/01/2018,2867.22998,2870.620117,2851.47998,2853.530029,2853.530029,3573830000,0.006689924,-0.00673197,-0.673197437
S&P500,30/01/2018,2832.73999,2837.75,2818.27002,2822.429932,2822.429932,3990650000,0.006888256,-0.01089882,-1.089881539
S&P500,31/01/2018,2832.409912,2839.26001,2813.040039,2823.810059,2823.810059,4261280000,0.009277695,0.00048899,0.048898539
S&P500,01/02/2018,2816.449951,2835.959961,2812.699951,2821.97998,2821.97998,3938450000,0.008235632,-0.00064809,-0.064808856
S&P500,02/02/2018,2808.919922,2808.919922,2759.969971,2762.129883,2762.129883,4301130000,0.01758024,-0.02120855,-2.120854769
S&P500,05/02/2018,2741.060059,2763.389893,2638.169922,2648.939941,2648.939941,5283460000,0.046372683,-0.04097923,-4.097922502
S&P500,06/02/2018,2614.780029,2701.040039,2593.070068,2695.139893,2695.139893,5891660000,0.04079437,0.01744092,1.744092091
S&P500,07/02/2018,2690.949951,2727.669922,2681.330078,2681.659912,2681.659912,4626570000,0.017134767,-0.00500159,-0.500158861
S&P500,08/02/2018,2685.01001,2685.27002,2580.560059,2581,2581,5305440000,0.039774837,-0.03753642,-3.753641972
S&P500,09/02/2018,2601.780029,2638.669922,2532.689941,2619.550049,2619.550049,5680070000,0.040993017,0.01493609,1.493609028
S&P500,12/02/2018,2636.75,2672.610107,2622.449951,2656,2656,4055790000,0.018946586,0.01391458,1.391458469
S&P500,13/02/2018,2646.27002,2668.840088,2637.080078,2662.939941,2662.939941,3472870000,0.01197168,0.00261293,0.261292959
S&P500,14/02/2018,2651.209961,2702.100098,2648.870117,2698.629883,2698.629883,4003740000,0.019896107,0.01340246,1.340245848
S&P500,15/02/2018,2713.459961,2731.51001,2689.820068,2731.199951,2731.199951,3684910000,0.015380271,0.01206911,1.206911263
S&P500,16/02/2018,2727.139893,2754.419922,2725.110107,2732.219971,2732.219971,3637460000,0.010698032,0.00037347,0.037346954
S&P500,20/02/2018,2722.98999,2737.600098,2706.76001,2716.26001,2716.26001,3627610000,0.011329309,-0.00584139,-0.584138948
S&P500,21/02/2018,2720.530029,2747.75,2701.290039,2701.330078,2701.330078,3779400000,0.017052944,-0.00549650,-0.549650326
S&P500,22/02/2018,2710.419922,2731.26001,2697.77002,2703.959961,2703.959961,3701270000,0.012337532,0.00097355,0.097355115
S&P500,23/02/2018,2715.800049,2747.76001,2713.73999,2747.300049,2747.300049,3189190000,0.012458284,0.01602838,1.602837639
S&P500,26/02/2018,2757.370117,2780.639893,2753.780029,2779.600098,2779.600098,3424650000,0.009706555,0.01175702,1.175701541
S&P500,27/02/2018,2780.449951,2789.149902,2744.219971,2744.280029,2744.280029,3745080000,0.016239984,-0.01270689,-1.270688867
S&P500,28/02/2018,2753.780029,2761.52002,2713.540039,2713.830078,2713.830078,4230660000,0.01752719,-0.01109579,-1.109578858
S&P500,01/03/2018,2715.219971,2730.889893,2659.649902,2677.669922,2677.669922,4503970000,0.026433026,-0.01332440,-1.332439945
S&P500,02/03/2018,2658.889893,2696.25,2647.320068,2691.25,2691.25,3882450000,0.018314086,0.00507160,0.50716027
S&P500,05/03/2018,2681.060059,2728.090088,2675.75,2720.939941,2720.939941,3710810000,0.019372048,0.01103203,1.103202638
