Stockname,Date,Open
DOWJONES,28/08/2020,28601.28906
DOWJONES,31/08/2020,28643.66016
DOWJONES,01/09/2020,28439.60938
DOWJONES,02/09/2020,28736.78906
DOWJONES,03/09/2020,29090.69922
DOWJONES,04/09/2020,28341.05078
DOWJONES,08/09/2020,27925.23047
DOWJONES,09/09/2020,27711.71094
DOWJONES,10/09/2020,28022.50977
DOWJONES,11/09/2020,27613.85938
DOWJONES,14/09/2020,27718.74023
DOWJONES,15/09/2020,28139.75977
DOWJONES,16/09/2020,28031.68945
DOWJONES,17/09/2020,27834.17969
DOWJONES,18/09/2020,27864.86914
DOWJONES,21/09/2020,27484.71094
DOWJONES,22/09/2020,27170.33984
DOWJONES,23/09/2020,27413.59961
DOWJONES,24/09/2020,26716.08984
DOWJONES,25/09/2020,26694.50977
DOWJONES,28/09/2020,27362.14063
DOWJONES,29/09/2020,27560.24023
DOWJONES,30/09/2020,27514.64063
DOWJONES,01/10/2020,27940.63086
DOWJONES,02/10/2020,27536.39063
DOWJONES,05/10/2020,27825.41992
DOWJONES,06/10/2020,28214.24023
DOWJONES,07/10/2020,27971.35938
DOWJONES,08/10/2020,28348.85938
DOWJONES,09/10/2020,28533.60938
DOWJONES,12/10/2020,28671.11914
DOWJONES,13/10/2020,28764.94922
DOWJONES,14/10/2020,28731.30078
DOWJONES,15/10/2020,28323.40039
DOWJONES,16/10/2020,28570.7207
DOWJONES,19/10/2020,28633.55078
DOWJONES,20/10/2020,28245.84961
DOWJONES,21/10/2020,28270.66016
DOWJONES,22/10/2020,28197.41992
DOWJONES,23/10/2020,28409.65039
DOWJONES,26/10/2020,28185.82031
DOWJONES,27/10/2020,27651.17969
DOWJONES,28/10/2020,27102.14063
DOWJONES,29/10/2020,26480.98047
DOWJONES,30/10/2020,26572.26953
DOWJONES,02/11/2020,26691.2793
DOWJONES,03/11/2020,27138.68945
DOWJONES,04/11/2020,27512.83008
DOWJONES,05/11/2020,28083.36914
DOWJONES,06/11/2020,28399.13086
DOWJONES,09/11/2020,29467.90039
DOWJONES,10/11/2020,29254.16992
DOWJONES,11/11/2020,29524.34961
DOWJONES,12/11/2020,29231.91016
DOWJONES,13/11/2020,29203.90039
DOWJONES,16/11/2020,29672.35938
DOWJONES,17/11/2020,29800.15039
DOWJONES,18/11/2020,29875.40039
DOWJONES,19/11/2020,29370.91992
DOWJONES,20/11/2020,29437.57031
DOWJONES,23/11/2020,29332.82031
DOWJONES,24/11/2020,29746.10938
DOWJONES,25/11/2020,30058.86914
DOWJONES,27/11/2020,29911.33008
DOWJONES,30/11/2020,29854.50977
DOWJONES,01/12/2020,29797.5
DOWJONES,02/12/2020,29695.08984
DOWJONES,03/12/2020,29920.83008
DOWJONES,04/12/2020,29989.56055
DOWJONES,07/12/2020,30233.0293
DOWJONES,08/12/2020,29997.94922
DOWJONES,09/12/2020,30229.81055
DOWJONES,10/12/2020,30032.55078
DOWJONES,11/12/2020,29988.21094
DOWJONES,14/12/2020,30123.91016
DOWJONES,15/12/2020,29919.08984
DOWJONES,16/12/2020,30191.38086
DOWJONES,17/12/2020,30216
DOWJONES,18/12/2020,30314.25977
DOWJONES,21/12/2020,30159
DOWJONES,22/12/2020,30200.19922
DOWJONES,23/12/2020,30046.73047
DOWJONES,24/12/2020,30155.91992
DOWJONES,28/12/2020,30283.23047
DOWJONES,29/12/2020,30492.07031
DOWJONES,30/12/2020,30415.08984
DOWJONES,31/12/2020,30417.64063
DOWJONES,04/01/2021,30627.4707
DOWJONES,05/01/2021,30204.25
DOWJONES,06/01/2021,30362.7793
DOWJONES,07/01/2021,30901.17969
DOWJONES,08/01/2021,31069.58008
DOWJONES,11/01/2021,31015.36914
DOWJONES,12/01/2021,31015.00977
DOWJONES,13/01/2021,31084.88086
DOWJONES,14/01/2021,31085.66992
DOWJONES,15/01/2021,30926.76953
DOWJONES,19/01/2021,30887.41992
DOWJONES,20/01/2021,31017.53906
DOWJONES,21/01/2021,31198.00977
DOWJONES,22/01/2021,31141.56055
DOWJONES,25/01/2021,30989.84961
DOWJONES,26/01/2021,30968.55078
DOWJONES,27/01/2021,30893.7793
DOWJONES,28/01/2021,30377.18945
DOWJONES,29/01/2021,30553.91016
DOWJONES,01/02/2021,30054.73047
DOWJONES,02/02/2021,30276.88086
DOWJONES,03/02/2021,30689.65039
DOWJONES,04/02/2021,30737.7793
DOWJONES,05/02/2021,31093.81055
DOWJONES,08/02/2021,31191.19922
DOWJONES,09/02/2021,31359.88086
DOWJONES,10/02/2021,31428.01953
DOWJONES,11/02/2021,31466.49023
DOWJONES,12/02/2021,31420.80078
DOWJONES,16/02/2021,31472.08008
DOWJONES,17/02/2021,31485.60938
DOWJONES,18/02/2021,31558.59961
DOWJONES,19/02/2021,31504.13086
DOWJONES,22/02/2021,31381.11914
DOWJONES,23/02/2021,31501.89063
DOWJONES,24/02/2021,31499.75
DOWJONES,25/02/2021,31955.93945
DOWJONES,26/02/2021,31401.28906
DOWJONES,01/03/2021,31065.90039
DOWJONES,02/03/2021,31535.36914
DOWJONES,03/03/2021,31352.96094
DOWJONES,04/03/2021,31289.00977
DOWJONES,05/03/2021,31029.17969
DOWJONES,08/03/2021,31512.15039
DOWJONES,09/03/2021,31892.34961
DOWJONES,10/03/2021,31906.96094
DOWJONES,11/03/2021,32354.5
DOWJONES,12/03/2021,32462.40039
DOWJONES,15/03/2021,32798.83984
DOWJONES,16/03/2021,32966.75
DOWJONES,17/03/2021,32825.51953
DOWJONES,18/03/2021,32928.16016
DOWJONES,19/03/2021,32858.35938
DOWJONES,22/03/2021,32601.82031
DOWJONES,23/03/2021,32691.5
DOWJONES,24/03/2021,32470.88086
DOWJONES,25/03/2021,32346.81055
DOWJONES,26/03/2021,32681.07031
DOWJONES,29/03/2021,33087.55078
DOWJONES,30/03/2021,33127.87891
DOWJONES,31/03/2021,33116.03906
DOWJONES,01/04/2021,33054.57813
DOWJONES,05/04/2021,33222.37891
DOWJONES,06/04/2021,33500.01953
DOWJONES,07/04/2021,33444.98047
DOWJONES,08/04/2021,33469.89063
DOWJONES,09/04/2021,33526.19141
DOWJONES,12/04/2021,33775.05859
DOWJONES,13/04/2021,33721.16016
DOWJONES,14/04/2021,33668.94922
DOWJONES,15/04/2021,33788.53125
DOWJONES,16/04/2021,34058.16016
DOWJONES,19/04/2021,34182.37891
DOWJONES,20/04/2021,34034.17969
DOWJONES,21/04/2021,33808.30078
DOWJONES,22/04/2021,34109.87891
DOWJONES,23/04/2021,33804.51953
DOWJONES,26/04/2021,34044.23047
DOWJONES,27/04/2021,33932.12891
DOWJONES,28/04/2021,33860.46094
DOWJONES,29/04/2021,33855.64063
DOWJONES,30/04/2021,33988.75
DOWJONES,03/05/2021,33904.89063
DOWJONES,04/05/2021,34080.19922
DOWJONES,05/05/2021,34163.98828
DOWJONES,06/05/2021,34245.10938
DOWJONES,07/05/2021,34578.26953
DOWJONES,10/05/2021,34785.26953
DOWJONES,11/05/2021,34572.73828
DOWJONES,12/05/2021,34206.39844
DOWJONES,13/05/2021,33624.73828
DOWJONES,14/05/2021,34050.85938
DOWJONES,17/05/2021,34375.28906
DOWJONES,18/05/2021,34351.17969
DOWJONES,19/05/2021,33945.80859
DOWJONES,20/05/2021,33906.30078
DOWJONES,21/05/2021,34121.91016
DOWJONES,24/05/2021,34253.87109
DOWJONES,25/05/2021,34428.66016
DOWJONES,26/05/2021,34336.33984
DOWJONES,27/05/2021,34432.46875
DOWJONES,28/05/2021,34558.5
DOWJONES,01/06/2021,34584.19141
DOWJONES,02/06/2021,34614.62109
DOWJONES,03/06/2021,34550.30859
DOWJONES,04/06/2021,34618.69141
DOWJONES,07/06/2021,34766.19922
DOWJONES,08/06/2021,34645.83984
DOWJONES,09/06/2021,34626.16016
DOWJONES,10/06/2021,34502.51172
DOWJONES,11/06/2021,34499.80859
DOWJONES,14/06/2021,34472.51953
DOWJONES,15/06/2021,34397.10156
DOWJONES,16/06/2021,34308.48047
DOWJONES,17/06/2021,34014.37891
DOWJONES,18/06/2021,33622.69922
DOWJONES,21/06/2021,33312.07031
DOWJONES,22/06/2021,33872.55859
DOWJONES,23/06/2021,33948.53906
DOWJONES,24/06/2021,33933.91016
DOWJONES,25/06/2021,34328.10156
DOWJONES,28/06/2021,34428.10156
DOWJONES,29/06/2021,34338.89063
DOWJONES,30/06/2021,34290.73828
DOWJONES,01/07/2021,34507.32031
DOWJONES,02/07/2021,34642.42188
DOWJONES,06/07/2021,34790.16016
DOWJONES,07/07/2021,34604.17188
DOWJONES,08/07/2021,34569.01172
DOWJONES,09/07/2021,34457.51172
DOWJONES,12/07/2021,34836.75
DOWJONES,13/07/2021,34959.96094
DOWJONES,14/07/2021,34920.82813
DOWJONES,15/07/2021,34924.80859
DOWJONES,16/07/2021,35007.94141
DOWJONES,19/07/2021,34528.48047
DOWJONES,20/07/2021,33981.78906
DOWJONES,21/07/2021,34556.96094
DOWJONES,22/07/2021,34799.67969
DOWJONES,23/07/2021,34855.10938
DOWJONES,26/07/2021,35055.85938
DOWJONES,27/07/2021,35078.89844
DOWJONES,28/07/2021,35109.94922
DOWJONES,29/07/2021,34985.98828
DOWJONES,30/07/2021,35013.26172
DOWJONES,02/08/2021,34968.55859
DOWJONES,03/08/2021,34864.10156
DOWJONES,04/08/2021,35047.44141
DOWJONES,05/08/2021,34815.60938
DOWJONES,06/08/2021,35077.44141
DOWJONES,09/08/2021,35229.67188
DOWJONES,10/08/2021,35135.17188
DOWJONES,11/08/2021,35300.89063
DOWJONES,12/08/2021,35481.94141
DOWJONES,13/08/2021,35551.55859
DOWJONES,16/08/2021,35490.82813
DOWJONES,17/08/2021,35500.01172
DOWJONES,18/08/2021,35310.19922
DOWJONES,19/08/2021,34874.67188
DOWJONES,20/08/2021,34917.96094
DOWJONES,23/08/2021,35160.96875
DOWJONES,24/08/2021,35382.71875
DOWJONES,25/08/2021,35388.76953
DOWJONES,26/08/2021,35449.67969
DOWJONES,27/08/2021,35231.10938
DOWJONES,30/08/2021,35471.80078
DOWJONES,31/08/2021,35391.37891
DOWJONES,01/09/2021,35387.55078
DOWJONES,02/09/2021,35353.05859
DOWJONES,03/09/2021,35401.73047
DOWJONES,07/09/2021,35373.23828
DOWJONES,08/09/2021,35087.44922
DOWJONES,09/09/2021,35013.07813
DOWJONES,10/09/2021,34949.58984
DOWJONES,13/09/2021,34665.5
DOWJONES,14/09/2021,34906.89844
DOWJONES,15/09/2021,34580.94922
DOWJONES,16/09/2021,34810.26953
DOWJONES,17/09/2021,34737.85938
DOWJONES,20/09/2021,34459.71875
DOWJONES,21/09/2021,34025.60938
DOWJONES,22/09/2021,34006.87109
DOWJONES,23/09/2021,34296.30078
DOWJONES,24/09/2021,34762.30859
DOWJONES,27/09/2021,34739.26953
DOWJONES,28/09/2021,34747.69922
DOWJONES,29/09/2021,34360.07813
DOWJONES,30/09/2021,34467.98047
DOWJONES,01/10/2021,33930.69922
DOWJONES,04/10/2021,34312.96094
DOWJONES,05/10/2021,34035.25
DOWJONES,06/10/2021,34198.96094
DOWJONES,07/10/2021,34509.71875
DOWJONES,08/10/2021,34757.57031
DOWJONES,11/10/2021,34723.78906
DOWJONES,12/10/2021,34507.14844
DOWJONES,13/10/2021,34372.71094
DOWJONES,14/10/2021,34443.21875
DOWJONES,15/10/2021,35023.62891
DOWJONES,18/10/2021,35221.01953
DOWJONES,19/10/2021,35325.37109
DOWJONES,20/10/2021,35475.16016
DOWJONES,21/10/2021,35520.32031
DOWJONES,22/10/2021,35607.71875
DOWJONES,25/10/2021,35692.62109
DOWJONES,26/10/2021,35791.05078
DOWJONES,27/10/2021,35835.42969
DOWJONES,28/10/2021,35545.41016
DOWJONES,29/10/2021,35712.28125
DOWJONES,01/11/2021,35833.64844
DOWJONES,02/11/2021,35935.10938
DOWJONES,03/11/2021,36059.08984
DOWJONES,04/11/2021,36107.46094
DOWJONES,05/11/2021,36268.75
DOWJONES,08/11/2021,36416.46094
DOWJONES,09/11/2021,36404.53125
DOWJONES,10/11/2021,36299.25
DOWJONES,11/11/2021,36038.78125
DOWJONES,12/11/2021,35963.78125
DOWJONES,15/11/2021,36128.82813
DOWJONES,16/11/2021,36076.17969
DOWJONES,17/11/2021,36159.69922
DOWJONES,18/11/2021,35901.69141
DOWJONES,19/11/2021,35879.08984
DOWJONES,22/11/2021,35631.41016
DOWJONES,23/11/2021,35619.92188
DOWJONES,24/11/2021,35752.30859
DOWJONES,26/11/2021,35366.69141
DOWJONES,29/11/2021,35017.71094
DOWJONES,30/11/2021,35056.98828
DOWJONES,01/12/2021,34678.94141
DOWJONES,02/12/2021,34076.25
DOWJONES,03/12/2021,34692.78125
DOWJONES,06/12/2021,34633.42969
DOWJONES,07/12/2021,35423.98828
DOWJONES,08/12/2021,35716.85156
DOWJONES,09/12/2021,35722.26172
DOWJONES,10/12/2021,35830.55078
DOWJONES,13/12/2021,35958.92969
DOWJONES,14/12/2021,35605.73047
DOWJONES,15/12/2021,35549.35156
DOWJONES,16/12/2021,36036.28125
DOWJONES,17/12/2021,35800.10938
DOWJONES,20/12/2021,35222.12109
DOWJONES,21/12/2021,35069.5
DOWJONES,22/12/2021,35491.71094
DOWJONES,23/12/2021,35782.42188
DOWJONES,27/12/2021,35954.48047
DOWJONES,28/12/2021,36302.98828
DOWJONES,29/12/2021,36421.14063
DOWJONES,30/12/2021,36522.48047
DOWJONES,31/12/2021,36385.85156
FTSE100,02/01/2018,7687.799805
FTSE100,03/01/2018,7648.100098
FTSE100,04/01/2018,7671.100098
FTSE100,05/01/2018,7695.899902
FTSE100,08/01/2018,7724.200195
FTSE100,09/01/2018,7696.5
FTSE100,10/01/2018,7731
FTSE100,11/01/2018,7748.5
FTSE100,12/01/2018,7762.899902
FTSE100,15/01/2018,7778.600098
FTSE100,16/01/2018,7769.100098
FTSE100,17/01/2018,7755.899902
FTSE100,18/01/2018,7725.399902
FTSE100,19/01/2018,7701
FTSE100,22/01/2018,7730.799805
FTSE100,23/01/2018,7715.399902
FTSE100,24/01/2018,7731.799805
FTSE100,25/01/2018,7643.399902
FTSE100,26/01/2018,7615.799805
FTSE100,29/01/2018,7665.5
FTSE100,30/01/2018,7671.5
FTSE100,31/01/2018,7588
FTSE100,01/02/2018,7533.600098
FTSE100,02/02/2018,7490.399902
FTSE100,05/02/2018,7443.399902
FTSE100,06/02/2018,7335
FTSE100,07/02/2018,7141.399902
FTSE100,08/02/2018,7279.399902
FTSE100,09/02/2018,7170.700195
FTSE100,12/02/2018,7092.399902
FTSE100,13/02/2018,7177.100098
FTSE100,14/02/2018,7168
FTSE100,15/02/2018,7214
FTSE100,16/02/2018,7234.799805
FTSE100,19/02/2018,7294.700195
FTSE100,20/02/2018,7247.700195
FTSE100,21/02/2018,7246.799805
FTSE100,22/02/2018,7281.600098
FTSE100,23/02/2018,7252.399902
FTSE100,26/02/2018,7244.399902
FTSE100,27/02/2018,7289.600098
FTSE100,28/02/2018,7282.5
FTSE100,01/03/2018,7231.899902
FTSE100,02/03/2018,7175.600098
FTSE100,05/03/2018,7069.899902
FTSE100,06/03/2018,7116
FTSE100,07/03/2018,7146.799805
FTSE100,08/03/2018,7157.799805
FTSE100,09/03/2018,7203.200195
FTSE100,12/03/2018,7224.5
FTSE100,13/03/2018,7214.799805
FTSE100,14/03/2018,7138.799805
FTSE100,15/03/2018,7132.700195
FTSE100,16/03/2018,7139.799805
FTSE100,19/03/2018,7164.100098
FTSE100,20/03/2018,7042.899902
FTSE100,21/03/2018,7061.299805
FTSE100,22/03/2018,7039
FTSE100,23/03/2018,6952.600098
FTSE100,26/03/2018,6921.899902
FTSE100,27/03/2018,6888.700195
FTSE100,28/03/2018,7000.100098
FTSE100,29/03/2018,7044.700195
FTSE100,03/04/2018,7056.600098
FTSE100,04/04/2018,7030.5
FTSE100,05/04/2018,7034
FTSE100,06/04/2018,7199.5
FTSE100,09/04/2018,7183.600098
FTSE100,10/04/2018,7194.799805
FTSE100,11/04/2018,7266.799805
FTSE100,12/04/2018,7257.100098
FTSE100,13/04/2018,7258.299805
FTSE100,16/04/2018,7264.600098
FTSE100,17/04/2018,7198.200195
FTSE100,18/04/2018,7226.100098
FTSE100,19/04/2018,7317.299805
FTSE100,20/04/2018,7328.899902
FTSE100,23/04/2018,7368.200195
FTSE100,24/04/2018,7398.899902
FTSE100,25/04/2018,7425.399902
FTSE100,26/04/2018,7379.299805
FTSE100,27/04/2018,7421.399902
FTSE100,30/04/2018,7502.200195
FTSE100,01/05/2018,7509.299805
FTSE100,02/05/2018,7520.399902
FTSE100,03/05/2018,7543.200195
FTSE100,04/05/2018,7502.700195
FTSE100,08/05/2018,7567.100098
FTSE100,09/05/2018,7565.799805
FTSE100,10/05/2018,7662.5
FTSE100,11/05/2018,7701
FTSE100,14/05/2018,7724.600098
FTSE100,15/05/2018,7711
FTSE100,16/05/2018,7723
FTSE100,17/05/2018,7734.200195
FTSE100,18/05/2018,7788
FTSE100,21/05/2018,7778.799805
FTSE100,22/05/2018,7859.200195
FTSE100,23/05/2018,7877.5
FTSE100,24/05/2018,7788.399902
FTSE100,25/05/2018,7716.700195
FTSE100,29/05/2018,7730.299805
FTSE100,30/05/2018,7632.600098
FTSE100,31/05/2018,7689.600098
FTSE100,01/06/2018,7678.200195
FTSE100,04/06/2018,7701.799805
FTSE100,05/06/2018,7741.299805
FTSE100,06/06/2018,7686.799805
FTSE100,07/06/2018,7712.399902
FTSE100,08/06/2018,7704.399902
FTSE100,11/06/2018,7681.100098
FTSE100,12/06/2018,7737.399902
FTSE100,13/06/2018,7703.799805
FTSE100,14/06/2018,7703.700195
FTSE100,15/06/2018,7765.799805
FTSE100,18/06/2018,7633.899902
FTSE100,19/06/2018,7631.299805
FTSE100,20/06/2018,7603.899902
FTSE100,21/06/2018,7627.399902
FTSE100,22/06/2018,7556.399902
FTSE100,25/06/2018,7682.299805
FTSE100,26/06/2018,7509.799805
FTSE100,27/06/2018,7537.899902
FTSE100,28/06/2018,7621.700195
FTSE100,29/06/2018,7615.600098
FTSE100,02/07/2018,7636.899902
FTSE100,03/07/2018,7547.899902
FTSE100,04/07/2018,7593.299805
FTSE100,05/07/2018,7573.100098
FTSE100,06/07/2018,7603.200195
FTSE100,09/07/2018,7617.700195
FTSE100,10/07/2018,7688
FTSE100,11/07/2018,7692
FTSE100,12/07/2018,7592
FTSE100,13/07/2018,7651.299805
FTSE100,16/07/2018,7661.899902
FTSE100,17/07/2018,7600.5
FTSE100,18/07/2018,7626.299805
FTSE100,19/07/2018,7676.299805
FTSE100,20/07/2018,7684
FTSE100,23/07/2018,7678.799805
FTSE100,24/07/2018,7655.799805
FTSE100,25/07/2018,7709.100098
FTSE100,26/07/2018,7658.299805
FTSE100,27/07/2018,7663.200195
FTSE100,30/07/2018,7701.299805
FTSE100,31/07/2018,7700.899902
FTSE100,01/08/2018,7748.799805
FTSE100,02/08/2018,7652.899902
FTSE100,03/08/2018,7575.899902
FTSE100,06/08/2018,7659.100098
FTSE100,07/08/2018,7663.799805
FTSE100,08/08/2018,7718.5
FTSE100,09/08/2018,7776.700195
FTSE100,10/08/2018,7741.799805
FTSE100,13/08/2018,7667
FTSE100,14/08/2018,7642.5
FTSE100,15/08/2018,7611.600098
FTSE100,16/08/2018,7497.899902
FTSE100,17/08/2018,7556.399902
FTSE100,20/08/2018,7558.600098
FTSE100,21/08/2018,7591.299805
FTSE100,22/08/2018,7565.700195
FTSE100,23/08/2018,7574.200195
FTSE100,24/08/2018,7563.200195
FTSE100,28/08/2018,7577.5
FTSE100,29/08/2018,7617.200195
FTSE100,30/08/2018,7563.200195
FTSE100,31/08/2018,7516
FTSE100,03/09/2018,7432.399902
FTSE100,04/09/2018,7504.600098
FTSE100,05/09/2018,7457.899902
FTSE100,06/09/2018,7383.299805
FTSE100,07/09/2018,7319
FTSE100,10/09/2018,7277.700195
FTSE100,11/09/2018,7279.299805
FTSE100,12/09/2018,7273.5
FTSE100,13/09/2018,7313.399902
FTSE100,14/09/2018,7281.600098
FTSE100,17/09/2018,7304
FTSE100,18/09/2018,7302.100098
FTSE100,19/09/2018,7300.200195
FTSE100,20/09/2018,7331.100098
FTSE100,21/09/2018,7367.299805
FTSE100,24/09/2018,7490.200195
FTSE100,25/09/2018,7458.399902
FTSE100,26/09/2018,7507.600098
FTSE100,27/09/2018,7511.5
FTSE100,28/09/2018,7545.399902
FTSE100,01/10/2018,7510.200195
FTSE100,02/10/2018,7495.700195
FTSE100,03/10/2018,7474.600098
FTSE100,04/10/2018,7510.299805
FTSE100,05/10/2018,7418.299805
FTSE100,08/10/2018,7318.5
FTSE100,09/10/2018,7233.299805
FTSE100,10/10/2018,7237.600098
FTSE100,11/10/2018,7145.700195
FTSE100,12/10/2018,7006.899902
FTSE100,15/10/2018,6995.899902
FTSE100,16/10/2018,7029.200195
FTSE100,17/10/2018,7059.399902
FTSE100,18/10/2018,7054.600098
FTSE100,19/10/2018,7027
FTSE100,22/10/2018,7049.799805
FTSE100,23/10/2018,7042.799805
FTSE100,24/10/2018,6955.200195
FTSE100,25/10/2018,6963
FTSE100,26/10/2018,7004.100098
FTSE100,29/10/2018,6939.600098
FTSE100,30/10/2018,7026.299805
FTSE100,31/10/2018,7035.899902
FTSE100,01/11/2018,7128.100098
FTSE100,02/11/2018,7114.700195
FTSE100,05/11/2018,7094.100098
FTSE100,06/11/2018,7103.799805
FTSE100,07/11/2018,7040.700195
FTSE100,08/11/2018,7117.299805
FTSE100,09/11/2018,7140.700195
FTSE100,12/11/2018,7105.299805
FTSE100,13/11/2018,7053.100098
FTSE100,14/11/2018,7053.799805
FTSE100,15/11/2018,7033.799805
FTSE100,16/11/2018,7038
FTSE100,19/11/2018,7013.899902
FTSE100,20/11/2018,7000.899902
FTSE100,21/11/2018,6947.899902
FTSE100,22/11/2018,7050.200195
FTSE100,23/11/2018,6960.299805
FTSE100,26/11/2018,6952.899902
FTSE100,27/11/2018,7036
FTSE100,28/11/2018,7016.899902
FTSE100,29/11/2018,7004.5
FTSE100,30/11/2018,7039
FTSE100,03/12/2018,6980.200195
FTSE100,04/12/2018,7062.399902
FTSE100,05/12/2018,7022.799805
FTSE100,06/12/2018,6921.799805
FTSE100,07/12/2018,6704.100098
FTSE100,10/12/2018,6778.100098
FTSE100,11/12/2018,6721.5
FTSE100,12/12/2018,6806.899902
FTSE100,13/12/2018,6880.200195
FTSE100,14/12/2018,6877.5
FTSE100,17/12/2018,6845.200195
FTSE100,18/12/2018,6773.200195
FTSE100,19/12/2018,6701.600098
FTSE100,20/12/2018,6765.899902
FTSE100,21/12/2018,6711.899902
FTSE100,24/12/2018,6721.200195
FTSE100,27/12/2018,6686
FTSE100,28/12/2018,6584.700195
FTSE100,31/12/2018,6734
FTSE100,02/01/2019,6728.100098
FTSE100,03/01/2019,6734.200195
FTSE100,04/01/2019,6692.700195
FTSE100,07/01/2019,6837.399902
FTSE100,08/01/2019,6810.899902
FTSE100,09/01/2019,6861.600098
FTSE100,10/01/2019,6906.600098
FTSE100,11/01/2019,6942.899902
FTSE100,14/01/2019,6918.200195
FTSE100,15/01/2019,6855
FTSE100,16/01/2019,6895
FTSE100,17/01/2019,6862.700195
FTSE100,18/01/2019,6834.899902
FTSE100,21/01/2019,6968.299805
FTSE100,22/01/2019,6970.600098
FTSE100,23/01/2019,6901.399902
FTSE100,24/01/2019,6842.899902
FTSE100,25/01/2019,6819
FTSE100,28/01/2019,6809.200195
FTSE100,29/01/2019,6747.100098
FTSE100,30/01/2019,6833.899902
FTSE100,31/01/2019,6941.600098
FTSE100,01/02/2019,6968.899902
FTSE100,04/02/2019,7020.200195
FTSE100,05/02/2019,7034.100098
FTSE100,06/02/2019,7177.399902
FTSE100,07/02/2019,7173.100098
