Cryptocurrency,Date,Open,High,Low,Close,Adj Close,Volume,Volatility,R,Returns
Bitcoin,03/08/2018,7562.140137,7562.140137,7328.649902,7434.390137,7434.390137,4627150000,3%,-0.017544223,-1.754422303
Bitcoin,04/08/2018,7438.669922,7497.490234,6984.069824,7032.850098,7032.850098,4268390000,7%,-0.054011161,-5.401116052
Bitcoin,05/08/2018,7031.080078,7102.77002,6940.700195,7068.47998,7068.47998,3679110000,2%,0.005066208,0.50662082
Bitcoin,06/08/2018,7062.939941,7166.549805,6890.540039,6951.799805,6951.799805,3925900000,4%,-0.01650711,-1.650710989
Bitcoin,07/08/2018,6958.319824,7146.560059,6748.240234,6753.120117,6753.120117,4682800000,6%,-0.028579604,-2.857960429
Bitcoin,08/08/2018,6746.850098,6746.850098,6226.220215,6305.799805,6305.799805,5064430000,8%,-0.066239058,-6.623905761
Bitcoin,09/08/2018,6305.560059,6625.72998,6249.069824,6568.22998,6568.22998,4267040000,6%,0.04161727,4.161727044
Bitcoin,10/08/2018,6571.419922,6591.259766,6124.52002,6184.709961,6184.709961,4528680000,7%,-0.058390163,-5.839016305
Bitcoin,11/08/2018,6185.790039,6455.740234,6109.029785,6295.72998,6295.72998,4047850000,6%,0.017950724,1.795072368
Bitcoin,12/08/2018,6283.649902,6409.850098,6237.5,6322.689941,6322.689941,5665250000,3%,0.004282261,0.428226131
Bitcoin,13/08/2018,6341.359863,6537.049805,6225.720215,6297.569824,6297.569824,4083980000,5%,-0.003973011,-0.397301108
Bitcoin,14/08/2018,6287.660156,6287.939941,5971.049805,6199.709961,6199.709961,5301700000,5%,-0.015539306,-1.55393058
Bitcoin,15/08/2018,6221.419922,6588.490234,6221.419922,6308.52002,6308.52002,4895450000,6%,0.01755083,1.755083049
Bitcoin,16/08/2018,6294.22998,6473.5,6276.410156,6334.72998,6334.72998,4328420000,3%,0.004154693,0.415469252
Bitcoin,17/08/2018,6340.910156,6582.5,6324.970215,6580.629883,6580.629883,4992990000,4%,0.03881774,3.881774016
Bitcoin,18/08/2018,6583.430176,6617.350098,6353.72998,6423.759766,6423.759766,3984520000,4%,-0.023838161,-2.383816139
Bitcoin,19/08/2018,6422.569824,6537.97998,6361.549805,6506.069824,6506.069824,3311170000,3%,0.012813377,1.281337746
Bitcoin,20/08/2018,6500.509766,6536.919922,6297.930176,6308.529785,6308.529785,3665100000,4%,-0.030362422,-3.036242223
Bitcoin,21/08/2018,6301.069824,6500.870117,6298.240234,6488.759766,6488.759766,3377180000,3%,0.028569253,2.856925252
Bitcoin,22/08/2018,6486.25,6816.790039,6310.109863,6376.709961,6376.709961,4668110000,8%,-0.017268293,-1.726829298
Bitcoin,23/08/2018,6371.339844,6546.540039,6371.339844,6534.879883,6534.879883,3426180000,3%,0.024804315,2.48043149
Bitcoin,24/08/2018,6551.52002,6719.959961,6498.640137,6719.959961,6719.959961,4097820000,3%,0.028321879,2.832187912
Bitcoin,25/08/2018,6719.950195,6789.629883,6700.959961,6763.189941,6763.189941,3312600000,1%,0.006433071,0.643307114
Bitcoin,26/08/2018,6754.640137,6774.75,6620.75,6707.259766,6707.259766,3295500000,2%,-0.008269792,-0.826979225
Bitcoin,27/08/2018,6710.799805,6884.640137,6689.709961,6884.640137,6884.640137,4019000000,3%,0.026446027,2.644602674
Bitcoin,28/08/2018,6891.080078,7109.560059,6882.339844,7096.279785,7096.279785,4659940000,3%,0.030740844,3.0740844
Bitcoin,29/08/2018,7091.709961,7113.299805,6970.819824,7047.160156,7047.160156,4145880000,2%,-0.006921884,-0.692188448
Bitcoin,30/08/2018,7043.759766,7072.689941,6834.689941,6978.22998,6978.22998,4463250000,3%,-0.00978127,-0.978126994
Bitcoin,31/08/2018,6973.970215,7057.169922,6920.160156,7037.580078,7037.580078,4495650000,2%,0.008505036,0.850503607
Bitcoin,01/09/2018,7044.810059,7242.290039,7038.049805,7193.25,7193.25,4116050000,3%,0.022119808,2.211980825
Bitcoin,02/09/2018,7189.580078,7306.310059,7132.160156,7272.720215,7272.720215,4329540000,2%,0.011047887,1.104788723
Bitcoin,03/09/2018,7279.029785,7317.939941,7208.149902,7260.060059,7260.060059,4087760000,2%,-0.001740773,-0.174077317
Bitcoin,04/09/2018,7263,7388.259766,7255.439941,7361.660156,7361.660156,4273640000,2%,0.013994388,1.399438804
Bitcoin,05/09/2018,7361.459961,7388.430176,6792.830078,6792.830078,6792.830078,5800460000,8%,-0.077269266,-7.726926618
Bitcoin,06/09/2018,6755.140137,6755.140137,6404.720215,6529.169922,6529.169922,5523470000,5%,-0.038814478,-3.881447839
Bitcoin,07/09/2018,6528.919922,6555.290039,6396.870117,6467.069824,6467.069824,4264680000,2%,-0.009511178,-0.951117805
Bitcoin,08/09/2018,6460.169922,6534.25,6197.52002,6225.97998,6225.97998,3835060000,5%,-0.03727961,-3.727961044
Bitcoin,09/09/2018,6223.379883,6446.259766,6201.220215,6300.859863,6300.859863,3671890000,4%,0.012027003,1.202700347
Bitcoin,10/09/2018,6301.569824,6374.97998,6292.759766,6329.700195,6329.700195,3714100000,1%,0.004577206,0.457720576
Bitcoin,11/09/2018,6331.879883,6398.919922,6260.209961,6321.200195,6321.200195,3849910000,2%,-0.001342876,-0.134287561
Bitcoin,12/09/2018,6317.009766,6363.870117,6265.089844,6351.799805,6351.799805,4064230000,2%,0.004840791,0.484079106
Bitcoin,13/09/2018,6354.240234,6535.410156,6354.240234,6517.310059,6517.310059,4210910000,3%,0.026057221,2.605722142
Bitcoin,14/09/2018,6515.410156,6596.100098,6456.169922,6512.709961,6512.709961,4076220000,2%,-0.000705828,-0.070582765
Bitcoin,15/09/2018,6509.399902,6561.720215,6493.549805,6543.200195,6543.200195,3216300000,1%,0.004681651,0.468165089
Bitcoin,16/09/2018,6536.680176,6544.330078,6460.100098,6517.180176,6517.180176,3273730000,1%,-0.00397665,-0.397665038
Bitcoin,17/09/2018,6514.060059,6540.209961,6257.52002,6281.200195,6281.200195,3910780000,4%,-0.036208908,-3.620890847
Bitcoin,18/09/2018,6280.910156,6384.180176,6265.709961,6371.299805,6371.299805,4180090000,2%,0.01434433,1.434433016
Bitcoin,19/09/2018,6371.850098,6448.459961,6208.339844,6398.540039,6398.540039,4431340000,4%,0.00427546,0.427545952
Bitcoin,20/09/2018,6398.850098,6529.259766,6395.950195,6519.669922,6519.669922,4348110000,2%,0.018930863,1.893086268
Bitcoin,21/09/2018,6513.870117,6794.330078,6496.359863,6734.950195,6734.950195,6531940000,4%,0.033020119,3.302011851
Bitcoin,22/09/2018,6735.049805,6814.560059,6616.799805,6721.97998,6721.97998,4509660000,3%,-0.001925807,-0.192580709
Bitcoin,23/09/2018,6715.319824,6766.149902,6679.419922,6710.629883,6710.629883,4197500000,1%,-0.001688505,-0.168850513
Bitcoin,24/09/2018,6704.77002,6713.560059,6580.899902,6595.410156,6595.410156,4177310000,2%,-0.017169733,-1.716973348
Bitcoin,25/09/2018,6603.640137,6603.640137,6381.859863,6446.470215,6446.470215,4726180000,3%,-0.022582362,-2.258236226
Bitcoin,26/09/2018,6452.790039,6585.910156,6397.890137,6495,6495,4437300000,3%,0.007528117,0.752811749
Bitcoin,27/09/2018,6495.290039,6712.100098,6464.950195,6676.75,6676.75,4606810000,4%,0.027983064,2.79830639
Bitcoin,28/09/2018,6678.75,6785.029785,6598.319824,6644.129883,6644.129883,5014430000,3%,-0.004885628,-0.488562807
Bitcoin,29/09/2018,6643.100098,6643.100098,6511.649902,6601.959961,6601.959961,4363690000,2%,-0.006346944,-0.634694424
Bitcoin,30/09/2018,6604.709961,6643.779785,6566.540039,6625.560059,6625.560059,4002280000,1%,0.003574711,0.357471081
Bitcoin,01/10/2018,6619.850098,6653.299805,6549.080078,6589.620117,6589.620117,4000970000,2%,-0.005424438,-0.542443825
Bitcoin,02/10/2018,6593.240234,6611.839844,6537.899902,6556.100098,6556.100098,3979260000,1%,-0.005086791,-0.508679088
Bitcoin,03/10/2018,6553.859863,6571.459961,6454.029785,6502.589844,6502.589844,3887310000,2%,-0.008161903,-0.816190313
Bitcoin,04/10/2018,6497.910156,6603.310059,6497.910156,6576.689941,6576.689941,3838410000,2%,0.011395475,1.139547464
Bitcoin,05/10/2018,6574.149902,6623.620117,6557.410156,6622.47998,6622.47998,3671500000,1%,0.006962475,0.696247496
Bitcoin,06/10/2018,6622.450195,6628.540039,6577.799805,6588.310059,6588.310059,3259740000,1%,-0.005159687,-0.51596867
Bitcoin,07/10/2018,6590.680176,6641.490234,6557.040039,6602.950195,6602.950195,3306630000,1%,0.002222138,0.222213839
Bitcoin,08/10/2018,6600.189941,6675.060059,6576.040039,6652.22998,6652.22998,3979460000,1%,0.007463298,0.746329803
Bitcoin,09/10/2018,6653.080078,6661.410156,6606.939941,6642.640137,6642.640137,3580810000,1%,-0.001441598,-0.144159835
Bitcoin,10/10/2018,6640.290039,6640.290039,6538.959961,6585.529785,6585.529785,3787650000,2%,-0.008597538,-0.859753809
Bitcoin,11/10/2018,6586.740234,6586.740234,6243.740234,6256.240234,6256.240234,5181640000,5%,-0.050001983,-5.000198337
Bitcoin,12/10/2018,6239.25,6328.5,6236.470215,6274.580078,6274.580078,3783500000,1%,0.002931448,0.293144813
Bitcoin,13/10/2018,6278.080078,6308.509766,6259.810059,6285.990234,6285.990234,3064030000,1%,0.001818473,0.181847329
Bitcoin,14/10/2018,6288.490234,6363.209961,6280.149902,6290.930176,6290.930176,3085320000,1%,0.000785865,0.078586527
Bitcoin,15/10/2018,6292.640137,6965.060059,6258.680176,6596.540039,6596.540039,7370770000,11%,0.04857944,4.857943972
Bitcoin,16/10/2018,6601.410156,6673.589844,6571.370117,6596.109863,6596.109863,4074800000,2%,-6.52123E-05,-0.006521234
Bitcoin,17/10/2018,6590.52002,6601.209961,6517.450195,6544.430176,6544.430176,4088420000,1%,-0.007834874,-0.783487367
Bitcoin,18/10/2018,6542.330078,6567.540039,6450.040039,6476.709961,6476.709961,3924080000,2%,-0.010347763,-1.034776337
Bitcoin,19/10/2018,6478.069824,6493.680176,6445.310059,6465.410156,6465.410156,3578870000,1%,-0.001744683,-0.174468283
Bitcoin,20/10/2018,6460.919922,6497.720215,6449,6489.189941,6489.189941,3379130000,1%,0.003678001,0.367800102
Bitcoin,21/10/2018,6490.089844,6556.379883,6476,6482.350098,6482.350098,3253610000,1%,-0.001054037,-0.105403661
Bitcoin,22/10/2018,6486.049805,6543.799805,6462.97998,6487.160156,6487.160156,3672860000,1%,0.000742024,0.074202388
Bitcoin,23/10/2018,6472.359863,6506.009766,6451.27002,6475.740234,6475.740234,3716150000,1%,-0.001760388,-0.176038846
Bitcoin,24/10/2018,6478.890137,6521.990234,6468.859863,6495.839844,6495.839844,3424670000,1%,0.003103832,0.310383194
Bitcoin,25/10/2018,6484.649902,6504.649902,6447.029785,6476.290039,6476.290039,3230550000,1%,-0.003009588,-0.300958847
Bitcoin,26/10/2018,6468.439941,6498.290039,6449.609863,6474.75,6474.75,3306050000,1%,-0.000237796,-0.023779649
Bitcoin,27/10/2018,6480.839844,6507.410156,6453.529785,6480.379883,6480.379883,3393250000,1%,0.000869514,0.086951354
Bitcoin,28/10/2018,6482.660156,6502.279785,6447.910156,6486.390137,6486.390137,3445190000,1%,0.000927454,0.092745395
Bitcoin,29/10/2018,6492.350098,6503.600098,6306.990234,6332.629883,6332.629883,4199910000,3%,-0.023705058,-2.370505792
Bitcoin,30/10/2018,6337.040039,6364.990234,6310.140137,6334.27002,6334.27002,3781100000,1%,0.000258998,0.025899772
Bitcoin,31/10/2018,6336.990234,6349.160156,6316.879883,6317.609863,6317.609863,4191240000,1%,-0.002630162,-0.263016199
Bitcoin,01/11/2018,6318.140137,6547.140137,6311.830078,6377.779785,6377.779785,3789400000,4%,0.009524159,0.952415916
Bitcoin,02/11/2018,6378.919922,6396.859863,6327.379883,6388.439941,6388.439941,4234870000,1%,0.001671453,0.167145254
Bitcoin,03/11/2018,6387.240234,6400.069824,6342.370117,6361.259766,6361.259766,3658640000,1%,-0.004254587,-0.425458735
Bitcoin,04/11/2018,6365.470215,6388.629883,6294.569824,6376.129883,6376.129883,4390020000,1%,0.002337606,0.233760572
Bitcoin,05/11/2018,6363.620117,6480.589844,6363.620117,6419.660156,6419.660156,4174800000,2%,0.006827068,0.682706818
Bitcoin,06/11/2018,6433.379883,6463.549805,6408.160156,6461.009766,6461.009766,4700040000,1%,0.00644109,0.644109008
Bitcoin,07/11/2018,6468.5,6552.160156,6468.310059,6530.140137,6530.140137,4941260000,1%,0.010699623,1.069962337
Bitcoin,08/11/2018,6522.27002,6536.919922,6438.529785,6453.720215,6453.720215,4665260000,2%,-0.011702647,-1.170264654
Bitcoin,09/11/2018,6442.600098,6456.459961,6373.370117,6385.620117,6385.620117,4346820000,1%,-0.010552068,-1.055206848
Bitcoin,10/11/2018,6386.129883,6437.279785,6385.310059,6409.220215,6409.220215,3705320000,1%,0.003695819,0.369581923
Bitcoin,11/11/2018,6413.629883,6423.25,6350.169922,6411.27002,6411.27002,3939060000,1%,0.000319821,0.031982123
Bitcoin,12/11/2018,6411.759766,6434.209961,6360.470215,6371.27002,6371.27002,4295770000,1%,-0.006239013,-0.623901347
Bitcoin,13/11/2018,6373.189941,6395.27002,6342.669922,6359.490234,6359.490234,4503800000,1%,-0.001848891,-0.184889121
Bitcoin,14/11/2018,6351.240234,6371.549805,5544.089844,5738.350098,5738.350098,7398940000,14%,-0.097671372,-9.767137205
Bitcoin,15/11/2018,5736.149902,5774.819824,5358.379883,5648.029785,5648.029785,7032140000,7%,-0.01573977,-1.573977031
Bitcoin,16/11/2018,5645.319824,5657.02002,5498.939941,5575.549805,5575.549805,5279320000,3%,-0.01283279,-1.283279006
Bitcoin,17/11/2018,5578.580078,5578.580078,5519.560059,5554.330078,5554.330078,4303150000,1%,-0.003805854,-0.380585365
Bitcoin,18/11/2018,5559.740234,5653.609863,5559.740234,5623.540039,5623.540039,4159680000,2%,0.012460542,1.246054159
Bitcoin,19/11/2018,5620.779785,5620.779785,4842.910156,4871.490234,4871.490234,7039560000,15%,-0.133732453,-13.37324531
Bitcoin,20/11/2018,4863.930176,4951.609863,4272.109863,4451.870117,4451.870117,8428290000,15%,-0.086137937,-8.613793665
Bitcoin,21/11/2018,4465.540039,4675.72998,4343.97998,4602.169922,4602.169922,6120120000,7%,0.033761049,3.376104889
Bitcoin,22/11/2018,4611.569824,4629.640137,4365.640137,4365.939941,4365.939941,4569370000,6%,-0.05133013,-5.133013002
Bitcoin,23/11/2018,4360.700195,4396.419922,4195.680176,4347.109863,4347.109863,4871490000,5%,-0.004312949,-0.431294942
Bitcoin,24/11/2018,4347.689941,4413.089844,3795.159912,3880.76001,3880.76001,4679500000,15%,-0.107278138,-10.72781384
Bitcoin,25/11/2018,3880.780029,4120.870117,3585.060059,4009.969971,4009.969971,6825640000,14%,0.033295015,3.329501454
Bitcoin,26/11/2018,4015.070068,4107.140137,3643.919922,3779.129883,3779.129883,6476900000,12%,-0.057566538,-5.75665378
Bitcoin,27/11/2018,3765.949951,3862.959961,3661.01001,3820.719971,3820.719971,5998720000,5%,0.011005202,1.100520204
Bitcoin,28/11/2018,3822.469971,4385.899902,3822.469971,4257.419922,4257.419922,7280280000,14%,0.114297817,11.42978168
Bitcoin,29/11/2018,4269.004395,4413.020508,4145.765137,4278.84668,4278.84668,6503347767,6%,0.005032803,0.503280348
Bitcoin,30/11/2018,4289.088867,4322.976563,3942.822021,4017.268555,4017.268555,6048016717,9%,-0.061132858,-6.113285766
Bitcoin,01/12/2018,4024.464355,4309.377441,3969.710693,4214.671875,4214.671875,5375314093,8%,0.049138692,4.913869153
Bitcoin,02/12/2018,4200.733398,4301.519531,4110.978516,4139.87793,4139.87793,5262697895,5%,-0.01774609,-1.774608974
Bitcoin,03/12/2018,4147.32373,4155.979492,3840.446289,3894.130859,3894.130859,5089570994,8%,-0.059360946,-5.936094602
Bitcoin,04/12/2018,3886.294922,4075.627686,3832.75,3956.893799,3956.893799,5028069239,6%,0.016117316,1.611731647
Bitcoin,05/12/2018,3958.894775,3969.535889,3753.994873,3753.994873,3753.994873,5302481574,6%,-0.051277324,-5.127732411
Bitcoin,06/12/2018,3754.074463,3874.966064,3521.101807,3521.101807,3521.101807,5878333109,10%,-0.062038728,-6.203872788
Bitcoin,07/12/2018,3512.590332,3512.590332,3280.22876,3419.937256,3419.937256,6835615448,7%,-0.028730936,-2.873093604
Bitcoin,08/12/2018,3421.9104,3506.043457,3350.650635,3476.114746,3476.114746,5305024497,5%,0.016426468,1.64264681
Bitcoin,09/12/2018,3473.227539,3685.305664,3469.094238,3614.234375,3614.234375,4947372847,6%,0.03973391,3.973390955
Bitcoin,10/12/2018,3612.046387,3647.33252,3470.144531,3502.656006,3502.656006,5020968740,5%,-0.030871924,-3.087192405
Bitcoin,11/12/2018,3497.554688,3513.185059,3392.25,3424.588135,3424.588135,4696765188,4%,-0.022288192,-2.228819244
Bitcoin,12/12/2018,3421.458252,3534.228516,3413.481445,3486.950195,3486.950195,4139364829,3%,0.018210091,1.82100907
Bitcoin,13/12/2018,3487.879395,3489.739502,3298.13208,3313.677246,3313.677246,4343372456,6%,-0.049691834,-4.96918337
Bitcoin,14/12/2018,3311.751953,3329.555908,3206.542236,3242.484863,3242.484863,4372763663,4%,-0.021484405,-2.148440464
Bitcoin,15/12/2018,3243.997559,3275.37793,3191.303467,3236.761719,3236.761719,3551763561,3%,-0.001765049,-0.176504896
Bitcoin,16/12/2018,3236.274658,3305.753174,3233.819824,3252.839111,3252.839111,3744248994,2%,0.004967123,0.496712269
Bitcoin,17/12/2018,3253.123047,3597.917969,3253.123047,3545.864746,3545.864746,5409247918,10%,0.09008304,9.008303969
Bitcoin,18/12/2018,3544.761475,3701.349365,3487.169189,3696.059082,3696.059082,5911325473,6%,0.042357604,4.235760433
Bitcoin,19/12/2018,3706.824951,3949.322998,3687.22998,3745.950684,3745.950684,6810689119,7%,0.013498594,1.349859417
Bitcoin,20/12/2018,3742.195068,4191.228516,3728.974609,4134.441406,4134.441406,8927129279,12%,0.103709513,10.37095134
Bitcoin,21/12/2018,4133.703613,4198.429688,3850.946289,3896.543701,3896.543701,7206015706,9%,-0.057540471,-5.754047082
Bitcoin,22/12/2018,3898.08374,4014.182617,3855.739014,4014.182617,4014.182617,5605823233,4%,0.03019058,3.019058043
Bitcoin,23/12/2018,4020.994629,4085.723633,3976.405762,3998.980225,3998.980225,6151275490,3%,-0.00378717,-0.378717015
Bitcoin,24/12/2018,4000.331787,4271.79248,4000.331787,4078.599121,4078.599121,7240968501,7%,0.0199098,1.99098
Bitcoin,25/12/2018,4081.030518,4089.561523,3760.020508,3815.490723,3815.490723,6158207293,8%,-0.064509502,-6.450950207
Bitcoin,26/12/2018,3819.666748,3893.359619,3769.86377,3857.297607,3857.297607,5326547918,3%,0.010957145,1.095714491
Bitcoin,27/12/2018,3854.688477,3874.416992,3645.448486,3654.833496,3654.833496,5130222366,6%,-0.05248859,-5.248858966
Bitcoin,28/12/2018,3653.131836,3956.135986,3642.63208,3923.918701,3923.918701,5631554348,8%,0.073624477,7.362447711
Bitcoin,29/12/2018,3932.491699,3963.758789,3820.408691,3820.408691,3820.408691,4991655917,4%,-0.026379244,-2.637924423
Bitcoin,30/12/2018,3822.384766,3901.908936,3797.219238,3865.952637,3865.952637,4770578575,3%,0.011921223,1.192122335
Bitcoin,31/12/2018,3866.839111,3868.74292,3725.867432,3742.700439,3742.700439,4661840806,4%,-0.031881456,-3.188145558
Bitcoin,01/01/2019,3746.713379,3850.913818,3707.231201,3843.52002,3843.52002,4324200990,4%,0.026937657,2.693765684
Bitcoin,02/01/2019,3849.216309,3947.981201,3817.409424,3943.409424,3943.409424,5244856836,3%,0.025989042,2.598904228
Bitcoin,03/01/2019,3931.048584,3935.685059,3826.2229,3836.741211,3836.741211,4530215219,3%,-0.027049743,-2.704974336
Bitcoin,04/01/2019,3832.040039,3865.93457,3783.85376,3857.717529,3857.717529,4847965467,2%,0.005467223,0.546722263
Bitcoin,05/01/2019,3851.973877,3904.903076,3836.900146,3845.19458,3845.19458,5137609824,2%,-0.003246207,-0.324620689
Bitcoin,06/01/2019,3836.519043,4093.297363,3826.513184,4076.632568,4076.632568,5597027440,7%,0.060188889,6.018888861
Bitcoin,07/01/2019,4078.584961,4092.613525,4020.894043,4025.248291,4025.248291,5228625637,2%,-0.012604589,-1.260458883
Bitcoin,08/01/2019,4028.472168,4109.020996,3996.955322,4030.8479,4030.8479,5306593305,3%,0.001391121,0.139112148
Bitcoin,09/01/2019,4031.552002,4068.403564,4022.662842,4035.296387,4035.296387,5115905225,1%,0.001103611,0.110361056
Bitcoin,10/01/2019,4034.411377,4064.06665,3659.174561,3678.924561,3678.924561,6874143796,10%,-0.088313668,-8.83136682
Bitcoin,11/01/2019,3674.015381,3713.881836,3653.069824,3687.365479,3687.365479,5538712865,2%,0.002294398,0.229439822
Bitcoin,12/01/2019,3686.973145,3698.978271,3653.810791,3661.301025,3661.301025,4778170883,1%,-0.007068584,-0.706858414
Bitcoin,13/01/2019,3658.868164,3674.76001,3544.927246,3552.953125,3552.953125,4681302466,4%,-0.029592732,-2.95927321
Bitcoin,14/01/2019,3557.311035,3727.836182,3552.285156,3706.052246,3706.052246,5651384490,5%,0.043090667,4.309066731
Bitcoin,15/01/2019,3704.216309,3720.15332,3619.949219,3630.675293,3630.675293,5537192302,3%,-0.02033888,-2.033888033
Bitcoin,16/01/2019,3631.509766,3685.7771,3624.67334,3655.006836,3655.006836,5394457145,2%,0.006701658,0.670165768
Bitcoin,17/01/2019,3651.871094,3680.135986,3621.960938,3678.563965,3678.563965,5464420383,2%,0.006445167,0.644516685
Bitcoin,18/01/2019,3677.990479,3682.52002,3637.080811,3657.839355,3657.839355,5002961727,1%,-0.005633886,-0.563388582
Bitcoin,19/01/2019,3652.37793,3758.533447,3652.37793,3728.568359,3728.568359,5955691380,3%,0.019336279,1.933627944
Bitcoin,20/01/2019,3725.446045,3743.387939,3583.019531,3601.013672,3601.013672,5582489560,4%,-0.034210098,-3.42100976
